Step,nbafl-avg,nbafl-min,nbafl-max,adaclip1-avg,adaclip1-min,adaclip1-max,fixdps-avg,fixdps-min,fixdps-max,mapas-avg,mapas-min,mapas-max
8378,4.009406349,3.989966121,4.038956165,2.200221695,1.960542202,2.510796391,2.227043905,1.974292129,2.429168601,1.944298043,1.806748099,2.19082067
8386,4.046224662,3.989966121,4.109751701,2.018960009,1.960542202,2.129326493,2.208768879,1.974292129,2.429168601,1.825875861,1.806748099,1.835554123
8418,3.957174551,3.77180583,4.109751701,2.173829091,1.967011333,2.425149447,2.252833771,2.117553978,2.429168601,1.882918895,1.806748099,2.006454462
8420,3.968116127,3.77180583,4.109751701,2.301638097,1.967011333,2.512753511,2.320592822,2.194616588,2.456349235,2.009642727,1.835554123,2.186919596
8439,3.959455334,3.77180583,4.083769321,2.271321346,1.876061082,2.512753511,2.318736561,2.194616588,2.456349235,2.008764353,1.832919002,2.186919596
8473,3.958430547,3.768731468,4.083769321,2.270186311,1.876061082,2.512753511,2.271477521,1.96047106,2.456349235,2.008110495,1.832919002,2.186919596
8494,3.941487549,3.768731468,4.083769321,2.278273727,1.876061082,2.53701576,2.258531056,1.96047106,2.456349235,1.993544461,1.832919002,2.143221493
8498,3.833706041,3.760424797,3.971961858,2.440367969,2.362343809,2.53701576,2.264862008,1.96047106,2.456349235,2.054071961,2.004492888,2.143221493
8548,3.898667698,3.760424797,3.971961858,2.369490196,2.209111018,2.53701576,2.212712938,1.96047106,2.419887295,1.979168875,1.77978363,2.143221493
8551,3.888766571,3.760424797,3.963616438,2.362341445,2.209111018,2.515569509,2.173870095,1.96047106,2.261331103,1.984033655,1.77978363,2.157815832
8566,3.89270988,3.772254723,3.963616438,2.360844436,2.209111018,2.515569509,2.171299342,1.947617293,2.261331103,1.984318937,1.77978363,2.157815832
8593,3.927482393,3.772254723,4.067933978,2.320227054,2.087258872,2.515569509,2.145511207,1.947617293,2.226271347,1.992226346,1.803505858,2.157815832
8613,3.870455366,3.771177397,4.067933978,2.269868352,2.087258872,2.364493402,2.13123093,1.947617293,2.225673082,1.943323898,1.803505858,2.015357348
8665,3.87259942,3.771177397,4.067933978,2.289061458,2.087258872,2.415432099,2.149812439,1.947617293,2.28851143,1.942020612,1.803505858,2.011447488
8672,3.765683641,3.747186641,3.778686885,2.384372503,2.364493402,2.415432099,2.125389204,1.947617293,2.28851143,2.01147672,2.011108489,2.011874182
8687,3.864101047,3.747186641,4.066429615,2.223830322,1.882866859,2.415432099,2.128804728,1.964694916,2.28851143,1.951925252,1.832454085,2.011874182
8707,3.863735446,3.747186641,4.066429615,2.214848878,1.882866859,2.388487766,2.157215886,1.964694916,2.28851143,1.950955158,1.832454085,2.011874182
8744,3.98341093,3.777590082,4.106213093,2.051522437,1.882866859,2.388487766,2.217041246,1.964694916,2.453996768,1.890739054,1.831225872,2.008537206
8774,3.881702764,3.761305118,4.106213093,2.207619674,1.883212686,2.388487766,2.155881572,1.964694916,2.453996768,1.9512792,1.831225872,2.014074522
8777,3.989040462,3.761305118,4.106213093,2.039581959,1.883212686,2.351158572,2.176138692,1.964694916,2.453996768,1.893445398,1.831225872,2.014074522
8812,3.976229755,3.761305118,4.099603176,2.010174418,1.794990063,2.351158572,2.177576506,1.971883982,2.453996768,1.894341495,1.833914161,2.014074522
8813,3.982000861,3.778618436,4.099603176,2.021751003,1.794990063,2.385888329,2.138050604,1.971883982,2.453996768,1.889206909,1.833914161,1.998670765
8851,3.872035092,3.769705868,4.067780972,2.170220027,1.794990063,2.385888329,2.035335083,1.940419163,2.204842504,1.944181869,1.833914161,1.999960682
8866,3.851691546,3.769705868,4.006750335,2.265488981,2.080796925,2.385888329,2.058909964,1.940419163,2.204842504,1.923572206,1.77208517,1.999960682
8904,3.949726372,3.769705868,4.072722912,2.061489902,1.773891091,2.329781689,2.009037711,1.940419163,2.100587462,1.867272258,1.77208517,1.999960682
8907,4.007301929,3.94243254,4.072722912,2.116144498,1.773891091,2.493745478,2.055148959,1.940419163,2.202440226,1.891873104,1.77208517,2.073763219
8954,3.930710343,3.776975576,4.072722912,2.216337492,1.773891091,2.493745478,2.049732022,1.940419163,2.202440226,1.967540003,1.829770923,2.073763219
8959,3.904721954,3.776975576,3.994757745,2.293691777,2.005953944,2.493745478,2.086169642,1.955481238,2.202440226,1.943566384,1.757850066,2.073763219
8989,3.91588831,3.776975576,3.994757745,2.29060427,2.005953944,2.484482959,2.078960732,1.955481238,2.202440226,1.98348424,1.757850066,2.193516787
8995,3.91129388,3.763192287,3.994757745,2.289756017,2.005953944,2.484482959,2.202440226,2.202440226,2.202440226,1.983057879,1.757850066,2.193516787
9012,3.9612729,3.763192287,4.144694805,2.209239905,1.764405608,2.484482959,2.171299342,1.947617293,2.261331103,2.00463555,1.822583079,2.193516787
9019,3.889827741,3.76159613,4.144694805,2.15823712,1.764405608,2.378831146,2.145511207,1.947617293,2.226271347,1.945015487,1.822583079,2.014656599
9029,3.96416117,3.76159613,4.144694805,2.025674041,1.764405608,2.331474605,2.13123093,1.947617293,2.225673082,1.859570668,1.741472327,2.014656599
9042,3.844912221,3.76159613,3.986192574,2.229722205,1.981141911,2.3765501,2.149812439,1.947617293,2.28851143,1.916106126,1.741472327,2.014656599
9072,3.845653345,3.763819501,3.986192574,2.246766786,1.981141911,2.382608346,2.125389204,1.947617293,2.28851143,1.906855002,1.741472327,1.992189453
9145,3.875387364,3.763819501,4.07539463,2.172885204,1.759497166,2.382608346,2.128804728,1.964694916,2.28851143,1.93236767,1.81801033,1.992189453
9186,3.867267151,3.76258732,4.07539463,2.160599239,1.759497166,2.382608346,2.157215886,1.964694916,2.28851143,1.93726493,1.81801033,2.006881234
9190,3.866957139,3.76258732,4.07539463,2.147965623,1.759497166,2.344707498,2.217041246,1.964694916,2.453996768,1.945359736,1.81801033,2.011187644
9238,3.837609122,3.76258732,3.987350579,2.388649185,2.339692205,2.48154785,2.155881572,1.964694916,2.453996768,2.057635353,2.006881234,2.154837181
9274,3.911943032,3.762889467,3.987350579,2.270098348,1.984039695,2.48154785,2.176138692,1.964694916,2.453996768,1.991975236,1.809900884,2.154837181
9307,4.012231078,3.985589051,4.063753605,2.075746552,1.761652112,2.48154785,2.177576506,1.971883982,2.453996768,1.923734405,1.806465149,2.154837181
9315,4.005979382,3.96859549,4.063753605,2.070189713,1.761652112,2.464877333,2.138050604,1.971883982,2.453996768,1.934723485,1.806465149,2.187804423
9342,4.012569935,3.96859549,4.063753605,2.115652088,1.761652112,2.464877333,2.035335083,1.940419163,2.204842504,1.923217812,1.775383865,2.187804423
9393,3.909657796,3.755017189,4.005360709,2.29994925,2.120426818,2.464877333,2.058909964,1.940419163,2.204842504,1.990334435,1.775383865,2.187804423
9420,3.90012344,3.755017189,4.005360709,2.167527493,2.067612061,2.314543599,2.009037711,1.940419163,2.100587462,1.837516898,1.72935181,2.007815017
9434,3.92356774,3.755017189,4.075693607,2.045804263,1.75525713,2.314543599,2.055148959,1.940419163,2.28851143,1.847530744,1.72935181,2.007815017
9465,4.00018663,3.939992422,4.075693607,2.094354242,1.75525713,2.460193537,2.049732022,1.940419163,2.28851143,1.90497951,1.72935181,2.180161315
9475,3.945018234,3.774487234,4.075693607,2.186986281,1.75525713,2.460193537,2.086169642,1.955481238,2.453996768,1.990130404,1.805425406,2.180161315
9502,3.842938495,3.76945439,3.98487386,2.370943968,2.307130193,2.460193537,2.078960732,1.955481238,2.453996768,2.054975999,1.984804492,2.180161315
9525,3.840542023,3.76945439,3.977684445,2.378244221,2.307130193,2.482094294,2.202440226,2.202440226,2.202440226,2.049954788,1.984804492,2.165097683
9582,3.906116453,3.76945439,3.977684445,2.270675764,2.022802805,2.482094294,2.177576506,1.971883982,2.453996768,1.983030981,1.784033071,2.165097683
9584,4.009464261,3.971210523,4.079497814,2.082149857,1.741552472,2.482094294,2.138050604,1.971883982,2.453996768,1.918802811,1.784033071,2.165097683
9587,4.052099401,3.971210523,4.105589867,1.836772791,1.741552472,2.022802805,2.035335083,1.940419163,2.204842504,1.799786532,1.784033071,1.808048844
9592,3.984960689,3.769794386,4.105589867,1.945438435,1.741552472,2.348799735,2.058909964,1.940419163,2.204842504,1.869534574,1.807277679,1.993277199
9642,3.949313632,3.769794386,4.105589867,2.019184693,1.745963097,2.348799735,2.009037711,1.940419163,2.43937288,1.851804912,1.754088691,1.993277199
9651,3.890475977,3.769794386,3.972556643,2.112138283,1.962791246,2.348799735,2.055148959,1.940419163,2.43937288,1.857299139,1.754088691,1.993277199
9654,3.995487795,3.929076902,4.08482984,2.13979207,1.962791246,2.431761095,2.049732022,1.940419163,2.431795172,1.912097138,1.754088691,2.157671195
9697,3.930672981,3.778112202,4.08482984,2.267328643,2.024823869,2.431761095,2.086169642,1.955481238,2.431795172,1.991817002,1.824531528,2.157671195
9734,3.943457756,3.778112202,4.08482984,2.272085957,2.039095812,2.431761095,2.078960732,1.955481238,2.431795172,1.963403182,1.739290068,2.157671195
9744,3.909377533,3.778112202,3.982589172,2.270388269,2.039095812,2.426668031,2.202440226,2.202440226,2.447704515,1.965932969,1.739290068,2.165260556
9763,4.007535008,3.967431225,4.072584629,2.073136739,1.753646374,2.426668031,2.171299342,1.947617293,2.447704515,1.904175385,1.739290068,2.165260556
9767,4.052877084,3.982589172,4.103457451,1.979194119,1.753646374,2.426668031,2.145511207,1.947617293,2.447704515,1.926988404,1.807729125,2.165260556
9769,4.04487066,3.958569901,4.103457451,1.856440578,1.753646374,2.058407409,2.13123093,1.947617293,2.447704515,1.794299748,1.76719459,1.807975531
9802,4.012443633,3.958569901,4.103457451,2.089854943,1.757267952,2.453889467,2.149812439,1.947617293,2.447704515,1.913496982,1.76719459,2.165567232
9809,4.021656922,3.958569901,4.131097317,2.060670442,1.669714451,2.453889467,2.125389204,1.947617293,2.417438557,1.911578785,1.76719459,2.165567232
9866,3.957613455,3.766439499,4.131097317,2.15206329,1.669714451,2.453889467,2.128804728,1.964694916,2.417438557,1.988665006,1.801974535,2.165567232
9874,3.882798433,3.750858483,4.131097317,2.101890781,1.669714451,2.332585952,2.157215886,1.964694916,2.429168601,1.937722423,1.801974535,2.012739482
9932,3.868722995,3.750858483,4.088871002,2.097645102,1.656977415,2.332585952,2.217041246,1.964694916,2.429168601,1.934291262,1.791681051,2.012739482
9933,3.86846018,3.750858483,4.088871002,2.084537452,1.656977415,2.303371939,2.128804728,1.964694916,2.204842504,1.936268639,1.791681051,2.012739482
9951,3.953162155,3.765651053,4.088871002,2.12685224,1.656977415,2.430316304,2.157215886,1.964694916,2.204842504,1.995088742,1.791681051,2.189199791
9974,3.842823237,3.75785425,4.00496441,2.339458837,2.293263001,2.430316304,2.217041246,1.964694916,2.100587462,2.068126969,2.004385385,2.189199791
9975,3.843827137,3.75785425,4.00496441,2.355073249,2.294797206,2.430316304,2.155881572,1.964694916,2.202440226,2.069714465,2.009147872,2.189199791
10011,3.763258501,3.75785425,3.768662752,2.317451722,2.294797206,2.340106237,2.176138692,1.964694916,2.456349235,2.009971802,2.009147872,2.010795732
10026,3.768662752,3.768662752,3.768662752,2.340106237,2.340106237,2.340106237,2.177576506,1.971883982,2.453996768,2.009147872,2.009147872,2.009147872
