Step,"Grouped runs - Client #1, train_avg_loss","Grouped runs - Client #1, train_avg_loss__MIN","Grouped runs - Client #1, train_avg_loss__MAX","Grouped runs - Client #2, train_avg_loss","Grouped runs - Client #2, train_avg_loss__MIN","Grouped runs - Client #2, train_avg_loss__MAX","Grouped runs - Client #3, train_avg_loss","Grouped runs - Client #3, train_avg_loss__MIN","Grouped runs - Client #3, train_avg_loss__MAX","Grouped runs - Client #4, train_avg_loss","Grouped runs - Client #4, train_avg_loss__MIN","Grouped runs - Client #4, train_avg_loss__MAX","Grouped runs - Client #5, train_avg_loss","Grouped runs - Client #5, train_avg_loss__MIN","Grouped runs - Client #5, train_avg_loss__MAX",avg,min,max
76227,,,,,,,0.182888523,0.182888523,0.182888523,,,,,,,0.188956454,0.176068068,0.208567515
76243,,,,,,,,,,,,,0.192292377,0.192292377,0.192292377,0.198271549,0.176068068,0.229463995
76249,,,,,,,,,,0.184965789,0.184965789,0.184965789,,,,0.207654262,0.176068068,0.239205942
76277,,,,,,,0.176068068,0.176068068,0.176068068,,,,,,,0.188142246,0.087405711,0.239205942
76325,,,,,,,,,,,,,0.208567515,0.208567515,0.208567515,0.189662451,0.087405711,0.239205942
76338,,,,,,,,,,0.229463995,0.229463995,0.229463995,,,,0.182754469,0.087405711,0.239205942
76346,,,,,,,0.239205942,0.239205942,0.239205942,,,,,,,0.171397021,0.087405711,0.239205942
76360,,,,0.087405711,0.087405711,0.087405711,,,,,,,,,,0.209395128,0.087405711,0.429196477
76406,,,,0.18366909,0.18366909,0.18366909,,,,,,,,,,0.226388511,0.172372624,0.429196477
76424,0.174027607,0.174027607,0.174027607,,,,,,,,,,,,,0.229043809,0.172372624,0.429196477
76435,,,,,,,,,,0.172676757,0.172676757,0.172676757,,,,0.226481631,0.161216721,0.429196477
76473,,,,,,,0.429196477,0.429196477,0.429196477,,,,,,,0.226746649,0.161216721,0.429196477
76480,,,,0.172372624,0.172372624,0.172372624,,,,,,,,,,0.167903808,0.134982273,0.196945578
76504,,,,,,,0.196945578,0.196945578,0.196945578,,,,,,,0.162970746,0.134982273,0.196945578
76511,,,,,,,,,,,,,0.161216721,0.161216721,0.161216721,0.157103205,0.134982273,0.174001843
76529,0.174001843,0.174001843,0.174001843,,,,,,,,,,,,,0.143684177,0.094121583,0.174001843
76543,,,,0.134982273,0.134982273,0.134982273,,,,,,,,,,0.162412547,0.094121583,0.26764369
76544,,,,,,,,,,0.147707313,0.147707313,0.147707313,,,,0.156346713,0.094121583,0.26764369
76557,,,,,,,0.167607874,0.167607874,0.167607874,,,,,,,0.164654569,0.094121583,0.26764369
76575,,,,0.094121583,0.094121583,0.094121583,,,,,,,,,,0.152375236,0.094121583,0.26764369
76576,,,,,,,,,,0.26764369,0.26764369,0.26764369,,,,0.161620428,0.104653105,0.26764369
76583,0.104653105,0.104653105,0.104653105,,,,,,,,,,,,,0.137789215,0.104653105,0.189246595
76593,,,,,,,0.189246595,0.189246595,0.189246595,,,,,,,0.144607888,0.106211208,0.189246595
76623,,,,,,,,,,0.106211208,0.106211208,0.106211208,,,,0.171994232,0.106211208,0.326178312
76625,,,,,,,0.14034754,0.14034754,0.14034754,,,,,,,0.216962332,0.13874647,0.331051707
76630,,,,0.148487628,0.148487628,0.148487628,,,,,,,,,,0.263095635,0.13874647,0.371014059
76634,,,,,,,,,,,,,0.13874647,0.13874647,0.13874647,0.251975773,0.092888318,0.371014059
76660,,,,0.326178312,0.326178312,0.326178312,,,,,,,,,,0.277684109,0.092888318,0.371014059
76743,0.331051707,0.331051707,0.331051707,,,,,,,,,,,,,0.238284384,0.092888318,0.371014059
76774,,,,0.371014059,0.371014059,0.371014059,,,,,,,,,,0.192615759,0.092888318,0.371014059
76784,0.092888318,0.092888318,0.092888318,,,,,,,,,,,,,0.16155104,0.092888318,0.267288148
76787,,,,,,,,,,,,,0.267288148,0.267288148,0.267288148,0.176607044,0.102708586,0.267288148
76809,,,,,,,0.129179686,0.129179686,0.129179686,,,,,,,0.173702218,0.102708586,0.252764016
76811,,,,0.102708586,0.102708586,0.102708586,,,,,,,,,,0.221820374,0.102708586,0.369770467
76885,,,,,,,,,,,,,0.215690464,0.215690464,0.215690464,0.235634023,0.168168336,0.369770467
76914,,,,0.168168336,0.168168336,0.168168336,,,,,,,,,,0.228270906,0.168168336,0.369770467
76922,,,,,,,0.252764016,0.252764016,0.252764016,,,,,,,0.209310512,0.073366366,0.369770467
76948,,,,,,,,,,0.369770467,0.369770467,0.369770467,,,,0.204192005,0.073366366,0.369770467
76968,,,,,,,,,,,,,0.171776831,0.171776831,0.171776831,0.156973504,0.073366366,0.227171481
76975,0.17887488,0.17887488,0.17887488,,,,,,,,,,,,,0.147081797,0.073366366,0.227171481
76990,,,,0.073366366,0.073366366,0.073366366,,,,,,,,,,0.153472544,0.073366366,0.227171481
77011,,,,,,,,,,,,,0.227171481,0.227171481,0.227171481,0.175456971,0.122318298,0.227171481
77029,,,,,,,0.133677959,0.133677959,0.133677959,,,,,,,0.165722662,0.122318298,0.210828617
77041,0.122318298,0.122318298,0.122318298,,,,,,,,,,,,,0.187238371,0.122318298,0.241256505
77083,,,,0.210828617,0.210828617,0.210828617,,,,,,,,,,0.174219308,0.057222981,0.241256505
77090,0.1832885,0.1832885,0.1832885,,,,,,,,,,,,,0.189216156,0.057222981,0.285812855
77095,,,,,,,,,,0.178499937,0.178499937,0.178499937,,,,0.203390566,0.057222981,0.285812855
77128,,,,,,,,,,,,,0.241256505,0.241256505,0.241256505,0.219463579,0.057222981,0.285812855
77139,0.057222981,0.057222981,0.057222981,,,,,,,,,,,,,0.203881324,0.057222981,0.285812855
77147,,,,,,,0.285812855,0.285812855,0.285812855,,,,,,,0.217710415,0.126368433,0.285812855
77169,0.254160553,0.254160553,0.254160553,,,,,,,,,,,,,0.229484698,0.126368433,0.344684273
77196,,,,0.258864999,0.258864999,0.258864999,,,,,,,,,,0.242993304,0.126368433,0.344684273
77209,,,,,,,,,,0.163345233,0.163345233,0.163345233,,,,0.209741274,0.092604846,0.344684273
77224,0.126368433,0.126368433,0.126368433,,,,,,,,,,,,,0.225933096,0.092604846,0.344684273
77243,,,,,,,0.344684273,0.344684273,0.344684273,,,,,,,0.248651603,0.092604846,0.344684273
77254,,,,,,,,,,0.321703583,0.321703583,0.321703583,,,,0.238506266,0.092604846,0.321703583
77263,,,,,,,,,,,,,0.092604846,0.092604846,0.092604846,0.215773374,0.092604846,0.293957591
77273,,,,,,,0.244304344,0.244304344,0.244304344,,,,,,,0.238022801,0.203851983,0.293957591
77314,,,,,,,0.239960968,0.239960968,0.239960968,,,,,,,0.243735659,0.203851983,0.293957591
77333,,,,0.293957591,0.293957591,0.293957591,,,,,,,,,,0.241853055,0.203851983,0.293957591
77343,,,,,,,,,,,,,0.20803912,0.20803912,0.20803912,0.199387093,0.081627779,0.272868633
77363,,,,,,,0.203851983,0.203851983,0.203851983,,,,,,,0.193049772,0.081627779,0.272868633
77365,,,,,,,,,,0.272868633,0.272868633,0.272868633,,,,0.196764283,0.081627779,0.272868633
77369,,,,0.23054795,0.23054795,0.23054795,,,,,,,,,,0.173924737,0.081627779,0.23054795
77385,0.081627779,0.081627779,0.081627779,,,,,,,,,,,,,0.16249146,0.081627779,0.222424537
77397,,,,,,,,,,,,,0.176352516,0.176352516,0.176352516,0.161338878,0.075864866,0.222424537
77427,,,,,,,0.222424537,0.222424537,0.222424537,,,,,,,0.172929415,0.075864866,0.234305203
77443,,,,,,,,,,0.158670902,0.158670902,0.158670902,,,,0.181171587,0.075864866,0.263635397
77450,0.173381567,0.173381567,0.173381567,,,,,,,,,,,,,0.174114484,0.075864866,0.263635397
77455,,,,,,,,,,,,,0.075864866,0.075864866,0.075864866,0.155084184,0.075864866,0.263635397
77482,0.234305203,0.234305203,0.234305203,,,,,,,,,,,,,0.194207323,0.078230068,0.27148056
77489,,,,0.263635397,0.263635397,0.263635397,,,,,,,,,,0.179234543,0.078230068,0.27148056
77501,,,,,,,,,,0.123385385,0.123385385,0.123385385,,,,0.139660163,0.065763496,0.27148056
77520,,,,0.078230068,0.078230068,0.078230068,,,,,,,,,,0.144884019,0.065763496,0.27148056
77531,,,,,,,,,,0.27148056,0.27148056,0.27148056,,,,0.170038678,0.065763496,0.27148056
77577,,,,,,,,,,0.159441307,0.159441307,0.159441307,,,,0.159534208,0.065763496,0.218958214
77582,,,,,,,,,,,,,0.065763496,0.065763496,0.065763496,0.197498025,0.065763496,0.34926039
77583,,,,0.149504662,0.149504662,0.149504662,,,,,,,,,,0.219664076,0.149504662,0.34926039
77590,,,,,,,0.204003364,0.204003364,0.204003364,,,,,,,0.214181587,0.122092217,0.34926039
77624,,,,0.218958214,0.218958214,0.218958214,,,,,,,,,,0.192436166,0.095276259,0.34926039
77652,,,,,,,,,,0.34926039,0.34926039,0.34926039,,,,0.189559497,0.095276259,0.34926039
77663,0.176593751,0.176593751,0.176593751,,,,,,,,,,,,,0.154524149,0.095276259,0.204574868
77704,0.122092217,0.122092217,0.122092217,,,,,,,,,,,,,0.143627286,0.095276259,0.204574868
77726,,,,0.095276259,0.095276259,0.095276259,,,,,,,,,,0.141831997,0.095276259,0.204574868
77747,,,,,,,,,,0.204574868,0.204574868,0.204574868,,,,0.158446385,0.113115773,0.204574868
77789,,,,,,,,,,,,,0.17408365,0.17408365,0.17408365,0.188792442,0.113115773,0.356305152
77818,,,,0.122109435,0.122109435,0.122109435,,,,,,,,,,0.175683379,0.108538337,0.356305152
77843,0.113115773,0.113115773,0.113115773,,,,,,,,,,,,,0.222899379,0.108538337,0.358189434
77863,,,,,,,0.178348199,0.178348199,0.178348199,,,,,,,0.254207043,0.108538337,0.358189434
77884,,,,,,,,,,0.356305152,0.356305152,0.356305152,,,,0.28443978,0.108538337,0.358189434
77906,0.108538337,0.108538337,0.108538337,,,,,,,,,,,,,0.249222936,0.108538337,0.358189434
77918,,,,,,,,,,,,,0.358189434,0.358189434,0.358189434,0.244222254,0.083534926,0.358189434
77968,,,,,,,0.269654095,0.269654095,0.269654095,,,,,,,0.221173796,0.083534926,0.329511881
77981,,,,0.329511881,0.329511881,0.329511881,,,,,,,,,,0.187482826,0.083534926,0.329511881
77996,,,,,,,,,,,,,0.180220932,0.180220932,0.180220932,0.157969572,0.083534926,0.242947146
78021,0.083534926,0.083534926,0.083534926,,,,,,,,,,,,,0.161162661,0.083534926,0.242947146
78023,,,,,,,0.242947146,0.242947146,0.242947146,,,,,,,0.182110937,0.101199247,0.242947146
78032,,,,0.101199247,0.101199247,0.101199247,,,,,,,,,,0.167255904,0.101199247,0.196186379
78039,,,,,,,,,,,,,0.181945607,0.181945607,0.181945607,0.174415433,0.136996895,0.196186379
78053,,,,,,,0.196186379,0.196186379,0.196186379,,,,,,,0.166165116,0.136996895,0.196186379
78086,,,,,,,0.188276306,0.188276306,0.188276306,,,,,,,0.169111779,0.136996895,0.210919693
78088,,,,0.168671981,0.168671981,0.168671981,,,,,,,,,,0.147201747,0.078726143,0.210919693
78090,,,,,,,,,,,,,0.136996895,0.136996895,0.136996895,0.173177519,0.078726143,0.298550844
78118,0.140694022,0.140694022,0.140694022,,,,,,,,,,,,,0.158382909,0.063023843,0.298550844
78130,,,,,,,,,,,,,0.210919693,0.210919693,0.210919693,0.162180786,0.063023843,0.298550844
78136,,,,,,,,,,0.078726143,0.078726143,0.078726143,,,,0.149853803,0.063023843,0.298550844
78144,,,,,,,0.298550844,0.298550844,0.298550844,,,,,,,0.152615802,0.063023843,0.298550844
78150,,,,0.063023843,0.063023843,0.063023843,,,,,,,,,,0.114578797,0.063023843,0.159683406
78162,0.159683406,0.159683406,0.159683406,,,,,,,,,,,,,0.168987864,0.092536137,0.33506918
78189,,,,,,,,,,,,,0.14928478,0.14928478,0.14928478,0.162019075,0.092536137,0.33506918
78214,,,,0.092536137,0.092536137,0.092536137,,,,,,,,,,0.160871835,0.092536137,0.33506918
78247,0.108365819,0.108365819,0.108365819,,,,,,,,,,,,,0.163485549,0.105604708,0.33506918
78267,,,,,,,,,,0.33506918,0.33506918,0.33506918,,,,0.201258083,0.105604708,0.33506918
78273,,,,,,,,,,,,,0.124839462,0.124839462,0.124839462,0.173877515,0.105604708,0.297228485
78288,,,,0.143548578,0.143548578,0.143548578,,,,,,,,,,0.179297486,0.105604708,0.297228485
78308,,,,,,,,,,,,,0.105604708,0.105604708,0.105604708,0.188462037,0.105604708,0.297228485
78330,0.297228485,0.297228485,0.297228485,,,,,,,,,,,,,0.205165473,0.151939318,0.297228485
78334,,,,,,,,,,0.198166341,0.198166341,0.198166341,,,,0.174693084,0.144866541,0.198166341
78339,,,,0.151939318,0.151939318,0.151939318,,,,,,,,,,0.175844133,0.144866541,0.203921586
78362,,,,,,,,,,,,,0.189371333,0.189371333,0.189371333,0.188306093,0.144866541,0.214249119
78376,,,,,,,,,,0.189121887,0.189121887,0.189121887,,,,0.190557066,0.144866541,0.214249119
78422,,,,,,,,,,0.144866541,0.144866541,0.144866541,,,,0.173912551,0.105899312,0.214249119
78429,,,,,,,0.203921586,0.203921586,0.203921586,,,,,,,0.178645276,0.105899312,0.214249119
78433,,,,0.214249119,0.214249119,0.214249119,,,,,,,,,,0.161372748,0.105899312,0.214249119
78442,0.200626194,0.200626194,0.200626194,,,,,,,,,,,,,0.152568713,0.105899312,0.200626194
78460,,,,,,,,,,,,,0.105899312,0.105899312,0.105899312,0.125667112,0.066118188,0.170228943
78487,,,,,,,0.168530166,0.168530166,0.168530166,,,,,,,0.158334371,0.066118188,0.269235611
78490,,,,,,,,,,0.117558949,0.117558949,0.117558949,,,,0.173170429,0.066118188,0.269235611
78498,,,,0.170228943,0.170228943,0.170228943,,,,,,,,,,0.177166538,0.066118188,0.269235611
78538,,,,,,,,,,,,,0.066118188,0.066118188,0.066118188,0.175998335,0.066118188,0.269235611
78564,,,,,,,,,,0.269235611,0.269235611,0.269235611,,,,0.196837822,0.137539491,0.269235611
78585,,,,,,,0.242710456,0.242710456,0.242710456,,,,,,,0.16161,0.093096502,0.242710456
78610,,,,,,,,,,0.137539491,0.137539491,0.137539491,,,,0.14875076,0.093096502,0.178414255
78622,0.164387926,0.164387926,0.164387926,,,,,,,,,,,,,0.158808227,0.093096502,0.187826827
78643,,,,,,,,,,,,,0.170315623,0.170315623,0.170315623,0.203534614,0.093096502,0.38801986
78659,0.093096502,0.093096502,0.093096502,,,,,,,,,,,,,0.210351376,0.093096502,0.38801986
78690,,,,,,,,,,,,,0.178414255,0.178414255,0.178414255,0.2532774,0.178414255,0.38801986
78704,,,,,,,0.187826827,0.187826827,0.187826827,,,,,,,0.268482456,0.187826827,0.38801986
78708,,,,,,,,,,0.38801986,0.38801986,0.38801986,,,,0.251187426,0.101351678,0.38801986
78709,0.204399437,0.204399437,0.204399437,,,,,,,,,,,,,0.203396663,0.101351678,0.307726622
78747,,,,0.307726622,0.307726622,0.307726622,,,,,,,,,,0.187495056,0.101351678,0.307726622
78748,,,,,,,,,,0.254439533,0.254439533,0.254439533,,,,0.157703543,0.101351678,0.254439533
78781,,,,,,,,,,,,,0.101351678,0.101351678,0.101351678,0.11828388,0.057341218,0.158769056
78790,,,,,,,0.149066046,0.149066046,0.149066046,,,,,,,0.124960831,0.057341218,0.158769056
78798,0.1248914,0.1248914,0.1248914,,,,,,,,,,,,,0.121642321,0.057341218,0.158769056
78829,,,,,,,0.158769056,0.158769056,0.158769056,,,,,,,0.124729091,0.057341218,0.158769056
78845,,,,,,,,,,,,,0.057341218,0.057341218,0.057341218,0.1195178,0.057341218,0.140325248
78877,0.134736434,0.134736434,0.134736434,,,,,,,,,,,,,0.160457364,0.132473499,0.262039036
78907,,,,,,,0.132473499,0.132473499,0.132473499,,,,,,,0.176100516,0.132473499,0.262039036
78935,0.140325248,0.140325248,0.140325248,,,,,,,,,,,,,0.188131654,0.132712603,0.262039036
78946,,,,,,,0.132712603,0.132712603,0.132712603,,,,,,,0.195895383,0.132712603,0.262039036
78979,,,,0.262039036,0.262039036,0.262039036,,,,,,,,,,0.212432951,0.179143891,0.262039036
79028,,,,,,,0.212952197,0.212952197,0.212952197,,,,,,,0.177692348,0.088336021,0.215400442
79033,,,,0.192629188,0.192629188,0.192629188,,,,,,,,,,0.18354091,0.088336021,0.24219501
79041,,,,,,,,,,,,,0.179143891,0.179143891,0.179143891,0.156067714,0.055263206,0.24219501
79055,,,,,,,,,,0.215400442,0.215400442,0.215400442,,,,0.176934612,0.055263206,0.283478379
79061,0.088336021,0.088336021,0.088336021,,,,,,,,,,,,,0.154379994,0.055263206,0.283478379
79071,,,,,,,0.24219501,0.24219501,0.24219501,,,,,,,0.171187288,0.055263206,0.283478379
79076,,,,,,,,,,,,,0.055263206,0.055263206,0.055263206,0.147366017,0.055263206,0.283478379
79125,,,,,,,0.283478379,0.283478379,0.283478379,,,,,,,0.156947988,0.102627352,0.283478379
79150,,,,,,,,,,,,,0.102627352,0.102627352,0.102627352,0.140136918,0.102627352,0.19942303
79162,,,,0.17237249,0.17237249,0.17237249,,,,,,,,,,0.14898642,0.103173062,0.19942303
79166,,,,,,,,,,0.123088658,0.123088658,0.123088658,,,,0.148103946,0.103173062,0.19942303
79191,0.103173062,0.103173062,0.103173062,,,,,,,,,,,,,0.159005496,0.103173062,0.19942303
79193,,,,,,,,,,,,,0.19942303,0.19942303,0.19942303,0.191953433,0.14687486,0.267912745
79226,,,,,,,,,,,,,0.14687486,0.14687486,0.14687486,0.194949022,0.14687486,0.267912745
79240,,,,,,,0.167960122,0.167960122,0.167960122,,,,,,,0.21525231,0.167960122,0.267912745
79242,,,,0.177596405,0.177596405,0.177596405,,,,,,,,,,0.220666125,0.177596405,0.267912745
79273,,,,,,,,,,0.267912745,0.267912745,0.267912745,,,,0.22818194,0.195029199,0.267912745
79313,,,,,,,,,,0.214400977,0.214400977,0.214400977,,,,0.196784496,0.110925525,0.2483913
79327,,,,0.2483913,0.2483913,0.2483913,,,,,,,,,,0.172373259,0.092344791,0.2483913
79330,,,,,,,0.195029199,0.195029199,0.195029199,,,,,,,0.175455898,0.092344791,0.263804495
79342,0.21517548,0.21517548,0.21517548,,,,,,,,,,,,,0.155448167,0.092344791,0.263804495
79367,,,,0.110925525,0.110925525,0.110925525,,,,,,,,,,0.170195113,0.092344791,0.28891021
79394,,,,,,,0.092344791,0.092344791,0.092344791,,,,,,,0.190546806,0.092344791,0.28891021
79401,0.263804495,0.263804495,0.263804495,,,,,,,,,,,,,0.193213792,0.094990544,0.28891021
79415,,,,0.094990544,0.094990544,0.094990544,,,,,,,,,,0.181978689,0.094990544,0.28891021
79440,,,,,,,,,,,,,0.28891021,0.28891021,0.28891021,0.196603662,0.105679721,0.28891021
79455,,,,,,,0.212683991,0.212683991,0.212683991,,,,,,,0.202566522,0.105679721,0.318724513
79468,0.105679721,0.105679721,0.105679721,,,,,,,,,,,,,0.197289321,0.105679721,0.318724513
79488,,,,0.20762898,0.20762898,0.20762898,,,,,,,,,,0.194382747,0.091146849,0.318724513
79532,,,,,,,,,,,,,0.168115407,0.168115407,0.168115407,0.162621364,0.048822068,0.318724513
79542,,,,,,,0.318724513,0.318724513,0.318724513,,,,,,,0.156852606,0.048822068,0.318724513
79558,,,,,,,,,,0.186297983,0.186297983,0.186297983,,,,0.11984441,0.048822068,0.186297983
79564,0.091146849,0.091146849,0.091146849,,,,,,,,,,,,,0.143103901,0.048822068,0.302595437
79580,,,,,,,,,,,,,0.048822068,0.048822068,0.048822068,0.153309695,0.048822068,0.302595437
79582,,,,0.139271617,0.139271617,0.139271617,,,,,,,,,,0.180299279,0.133683532,0.302595437
79623,0.133683532,0.133683532,0.133683532,,,,,,,,,,,,,0.228036848,0.133683532,0.37795946
79626,,,,,,,,,,0.302595437,0.302595437,0.302595437,,,,0.227297884,0.129988715,0.37795946
79629,,,,,,,0.142175823,0.142175823,0.142175823,,,,,,,0.198913962,0.129988715,0.37795946
79650,,,,0.183769986,0.183769986,0.183769986,,,,,,,,,,0.218398696,0.129988715,0.37795946
79664,,,,,,,,,,0.37795946,0.37795946,0.37795946,,,,0.202073553,0.102144271,0.37795946
79669,0.129988715,0.129988715,0.129988715,,,,,,,,,,,,,0.152992776,0.102144271,0.239599496
79705,,,,,,,,,,0.160675824,0.160675824,0.160675824,,,,0.137302927,0.05153947,0.239599496
79708,,,,,,,,,,,,,0.239599496,0.239599496,0.239599496,0.133526418,0.05153947,0.239599496
79719,0.102144271,0.102144271,0.102144271,,,,,,,,,,,,,0.120175583,0.05153947,0.172845319
79721,,,,,,,0.132555574,0.132555574,0.132555574,,,,,,,0.14217127,0.05153947,0.212122709
79762,,,,0.05153947,0.05153947,0.05153947,,,,,,,,,,0.133696497,0.05153947,0.212122709
79778,,,,,,,,,,0.141793281,0.141793281,0.141793281,,,,0.140922633,0.087670147,0.212122709
79781,0.172845319,0.172845319,0.172845319,,,,,,,,,,,,,0.146029162,0.087670147,0.212122709
79808,,,,,,,,,,0.212122709,0.212122709,0.212122709,,,,0.141567367,0.087670147,0.212122709
79818,,,,0.090181708,0.090181708,0.090181708,,,,,,,,,,0.159843087,0.087670147,0.303501308
79827,0.087670147,0.087670147,0.087670147,,,,,,,,,,,,,0.181476077,0.087670147,0.303501308
79883,0.167325929,0.167325929,0.167325929,,,,,,,,,,,,,0.204459414,0.150536343,0.303501308
79895,,,,,,,,,,0.150536343,0.150536343,0.150536343,,,,0.20237166,0.150536343,0.303501308
79905,,,,,,,0.303501308,0.303501308,0.303501308,,,,,,,0.234499127,0.156887159,0.311173677
79929,,,,,,,,,,0.19834666,0.19834666,0.19834666,,,,0.217790633,0.156887159,0.311173677
79939,,,,,,,,,,,,,0.20258683,0.20258683,0.20258683,0.213093945,0.156887159,0.311173677
79943,0.156887159,0.156887159,0.156887159,,,,,,,,,,,,,0.228490397,0.156887159,0.311173677
79972,,,,,,,,,,0.311173677,0.311173677,0.311173677,,,,0.255027062,0.174863219,0.311173677
79973,,,,0.219958842,0.219958842,0.219958842,,,,,,,,,,0.219660065,0.134338692,0.289570481
79974,0.174863219,0.174863219,0.174863219,,,,,,,,,,,,,0.234574524,0.134338692,0.294531137
79990,,,,,,,,,,,,,0.279569089,0.279569089,0.279569089,0.234766436,0.134338692,0.294531137
80006,,,,,,,0.289570481,0.289570481,0.289570481,,,,,,,0.197851799,0.094995908,0.294531137
80011,0.134338692,0.134338692,0.134338692,,,,,,,,,,,,,0.183538578,0.094995908,0.294531137
80018,,,,,,,,,,0.294531137,0.294531137,0.294531137,,,,0.199142568,0.094995908,0.294531137
80038,,,,,,,0.17582278,0.17582278,0.17582278,,,,,,,0.198461054,0.094995908,0.291123569
80048,0.094995908,0.094995908,0.094995908,,,,,,,,,,,,,0.203695165,0.094995908,0.291123569
80097,,,,,,,0.218004376,0.218004376,0.218004376,,,,,,,0.220993483,0.181487501,0.291123569
80107,,,,,,,,,,0.212358639,0.212358639,0.212358639,,,,0.22352564,0.181487501,0.291123569
80127,,,,,,,0.291123569,0.291123569,0.291123569,,,,,,,0.202684473,0.108152799,0.291123569
80153,,,,0.201993331,0.201993331,0.201993331,,,,,,,,,,0.176299827,0.108152799,0.230665162
80219,0.181487501,0.181487501,0.181487501,,,,,,,,,,,,,0.175841196,0.108152799,0.230665162
80220,,,,,,,,,,0.230665162,0.230665162,0.230665162,,,,0.172343133,0.108152799,0.230665162
80250,,,,,,,0.108152799,0.108152799,0.108152799,,,,,,,0.161948691,0.108152799,0.199700177
80261,,,,,,,,,,,,,0.159200341,0.159200341,0.159200341,0.189307916,0.159200341,0.244948924
80272,0.199700177,0.199700177,0.199700177,,,,,,,,,,,,,0.199930573,0.163997188,0.244948924
80274,,,,,,,,,,0.163997188,0.163997188,0.163997188,,,,0.189107966,0.145587146,0.244948924
80323,,,,,,,,,,,,,0.178692952,0.178692952,0.178692952,0.185624796,0.145587146,0.244948924
80324,,,,,,,,,,0.244948924,0.244948924,0.244948924,,,,0.205771485,0.145587146,0.279426396
80334,,,,0.212313622,0.212313622,0.212313622,,,,,,,,,,0.174914947,0.090666234,0.279426396
80353,,,,,,,,,,,,,0.145587146,0.145587146,0.145587146,0.183870676,0.090666234,0.279426396
80377,,,,0.146581337,0.146581337,0.146581337,,,,,,,,,,0.172974925,0.090666234,0.279426396
80380,0.279426396,0.279426396,0.279426396,,,,,,,,,,,,,0.214818425,0.090666234,0.355798841
80418,0.090666234,0.090666234,0.090666234,,,,,,,,,,,,,0.178438647,0.090666234,0.355798841
80426,,,,,,,,,,,,,0.257092267,0.257092267,0.257092267,0.191717108,0.091108389,0.355798841
80439,,,,0.091108389,0.091108389,0.091108389,,,,,,,,,,0.211392172,0.091108389,0.355798841
80447,,,,,,,,,,0.355798841,0.355798841,0.355798841,,,,0.224018979,0.097527504,0.355798841
80479,,,,0.097527504,0.097527504,0.097527504,,,,,,,,,,0.173602593,0.097527504,0.355467588
80488,,,,,,,,,,,,,0.157058537,0.157058537,0.157058537,0.179215369,0.10371691,0.355467588
80510,,,,,,,0.355467588,0.355467588,0.355467588,,,,,,,0.194980824,0.10371691,0.355467588
80542,,,,,,,0.154242426,0.154242426,0.154242426,,,,,,,0.173085237,0.10371691,0.24598965
80552,,,,,,,,,,,,,0.10371691,0.10371691,0.10371691,0.181085804,0.10371691,0.24598965
80566,,,,0.125591382,0.125591382,0.125591382,,,,,,,,,,0.186319211,0.125591382,0.24598965
80603,,,,,,,,,,,,,0.235885814,0.235885814,0.235885814,0.212558109,0.129883945,0.25678587
80625,,,,,,,,,,0.24598965,0.24598965,0.24598965,,,,0.185754398,0.101867259,0.25678587
80649,,,,,,,0.194245264,0.194245264,0.194245264,,,,,,,0.179660034,0.101867259,0.25678587
80665,,,,,,,,,,0.129883945,0.129883945,0.129883945,,,,0.190003669,0.101867259,0.25678587
80684,,,,,,,0.25678587,0.25678587,0.25678587,,,,,,,0.199726039,0.101867259,0.25678587
80730,0.101867259,0.101867259,0.101867259,,,,,,,,,,,,,0.190911001,0.101867259,0.245963439
80736,,,,,,,,,,0.215517834,0.215517834,0.215517834,,,,0.187921,0.086917251,0.245963439
80776,,,,0.245963439,0.245963439,0.245963439,,,,,,,,,,0.203865728,0.086917251,0.295241475
80782,,,,,,,,,,0.178495795,0.178495795,0.178495795,,,,0.198637497,0.086917251,0.295241475
80792,,,,,,,,,,,,,0.212710679,0.212710679,0.212710679,0.19166882,0.086917251,0.295241475
80801,0.086917251,0.086917251,0.086917251,,,,,,,,,,,,,0.169503665,0.086917251,0.295241475
80847,,,,,,,,,,0.295241475,0.295241475,0.295241475,,,,0.198812091,0.101884902,0.295241475
80859,,,,,,,0.219822288,0.219822288,0.219822288,,,,,,,0.169949558,0.101884902,0.233459383
80863,,,,0.143652409,0.143652409,0.143652409,,,,,,,,,,0.157283476,0.101884902,0.233459383
80871,,,,,,,,,,,,,0.101884902,0.101884902,0.101884902,0.142986797,0.072169013,0.233459383
80884,,,,,,,,,,0.233459383,0.233459383,0.233459383,,,,0.157327153,0.072169013,0.233459383
80911,,,,0.15092881,0.15092881,0.15092881,,,,,,,,,,0.162697746,0.072169013,0.260312349
80952,,,,0.156491876,0.156491876,0.156491876,,,,,,,,,,0.169704078,0.072169013,0.260312349
80975,0.072169013,0.072169013,0.072169013,,,,,,,,,,,,,0.16911117,0.072169013,0.260312349
80978,,,,,,,,,,0.173586681,0.173586681,0.173586681,,,,0.200881055,0.153527334,0.260312349
80981,,,,,,,0.260312349,0.260312349,0.260312349,,,,,,,0.206593978,0.153527334,0.260312349
81042,,,,,,,,,,0.185960472,0.185960472,0.185960472,,,,0.203254777,0.153527334,0.243616343
81083,,,,,,,,,,,,,0.153527334,0.153527334,0.153527334,0.211443955,0.153527334,0.243616343
