Step,"Group: femnist - Client #96, train_avg_loss","Group: femnist - Client #96, train_avg_loss__MIN","Group: femnist - Client #96, train_avg_loss__MAX","Group: femnist - Client #58, train_avg_loss","Group: femnist - Client #58, train_avg_loss__MIN","Group: femnist - Client #58, train_avg_loss__MAX","Group: femnist - Client #99, train_avg_loss","Group: femnist - Client #99, train_avg_loss__MIN","Group: femnist - Client #99, train_avg_loss__MAX","Group: femnist - Client #56, train_avg_loss","Group: femnist - Client #56, train_avg_loss__MIN","Group: femnist - Client #56, train_avg_loss__MAX","Group: femnist - Client #71, train_avg_loss","Group: femnist - Client #71, train_avg_loss__MIN","Group: femnist - Client #71, train_avg_loss__MAX",avg,min,max
3765,,,,,,,1.202551842,1.202551842,1.202551842,,,,,,,1.364973354,1.159725547,1.664798498
3845,,,,,,,,,,1.664798498,1.664798498,1.664798498,,,,1.369202805,1.159725547,1.664798498
3852,,,,,,,,,,,,,1.405649662,1.405649662,1.405649662,1.317076111,1.159725547,1.405649662
3857,,,,1.159725547,1.159725547,1.159725547,,,,,,,,,,1.290736055,1.159725547,1.40416503
3868,1.392141223,1.392141223,1.392141223,,,,,,,,,,,,,1.28959949,1.154042721,1.40416503
3894,,,,1.223699093,1.223699093,1.223699093,,,,,,,,,,1.188245988,0.885373712,1.40416503
3933,,,,,,,,,,,,,1.40416503,1.40416503,1.40416503,1.194710255,0.885373712,1.40416503
3952,,,,,,,1.273949385,1.273949385,1.273949385,,,,,,,1.179976392,0.885373712,1.330495715
3960,,,,,,,,,,1.154042721,1.154042721,1.154042721,,,,1.278139877,0.885373712,1.764766812
4007,,,,0.885373712,0.885373712,0.885373712,,,,,,,,,,1.318349409,0.885373712,1.764766812
4012,,,,,,,,,,,,,1.256020427,1.256020427,1.256020427,1.432542348,1.256020427,1.764766812
4013,,,,,,,1.330495715,1.330495715,1.330495715,,,,,,,1.458952498,1.330495715,1.764766812
4015,,,,,,,,,,1.764766812,1.764766812,1.764766812,,,,1.450849056,1.289978504,1.764766812
4044,,,,,,,1.35509038,1.35509038,1.35509038,,,,,,,1.386547112,1.289978504,1.456338406
4045,,,,,,,,,,1.456338406,1.456338406,1.456338406,,,,1.373130822,1.288008928,1.456338406
4047,,,,,,,,,,,,,1.388071179,1.388071179,1.388071179,1.414652681,1.288008928,1.663947701
4152,,,,,,,,,,1.289978504,1.289978504,1.289978504,,,,1.403586888,1.288008928,1.663947701
4155,,,,,,,,,,,,,1.443257093,1.443257093,1.443257093,1.479057193,1.288008928,1.667330027
4173,,,,,,,1.288008928,1.288008928,1.288008928,,,,,,,1.408460665,1.090274453,1.667330027
4226,,,,,,,,,,,,,1.663947701,1.663947701,1.663947701,1.461244226,1.090274453,1.667330027
4237,1.332742214,1.332742214,1.332742214,,,,,,,,,,,,,1.390774226,1.090274453,1.667330027
4257,,,,,,,,,,,,,1.667330027,1.667330027,1.667330027,1.414680576,1.090274453,1.667330027
4285,,,,1.090274453,1.090274453,1.090274453,,,,,,,,,,1.346651411,1.090274453,1.551926732
4297,1.551926732,1.551926732,1.551926732,,,,,,,,,,,,,1.397909856,1.311597705,1.551926732
4299,,,,,,,1.311597705,1.311597705,1.311597705,,,,,,,1.292282867,1.02379179,1.452273965
4353,,,,,,,,,,,,,1.452273965,1.452273965,1.452273965,1.326584196,1.02379179,1.483104348
4354,1.3271842,1.3271842,1.3271842,,,,,,,,,,,,,1.303200173,1.02379179,1.483104348
4368,,,,1.346566677,1.346566677,1.346566677,,,,,,,,,,1.285568905,1.02379179,1.483104348
4525,,,,1.02379179,1.02379179,1.02379179,,,,,,,,,,1.244930291,1.02379179,1.483104348
4537,,,,,,,,,,,,,1.483104348,1.483104348,1.483104348,1.330327678,1.143373609,1.483104348
4565,,,,1.335353851,1.335353851,1.335353851,,,,,,,,,,1.326267457,1.143373609,1.462803245
4601,,,,1.239027858,1.239027858,1.239027858,,,,,,,,,,1.36240952,1.143373609,1.516064167
4605,1.143373609,1.143373609,1.143373609,,,,,,,,,,,,,1.3818784,1.143373609,1.516064167
4618,,,,,,,,,,,,,1.450778723,1.450778723,1.450778723,1.395167518,1.209819198,1.516064167
4628,,,,,,,1.462803245,1.462803245,1.462803245,,,,,,,1.39693253,1.209819198,1.516064167
4640,,,,1.516064167,1.516064167,1.516064167,,,,,,,,,,1.323930883,1.09779501,1.516064167
4652,,,,,,,,,,1.336372256,1.336372256,1.336372256,,,,1.313522387,1.09779501,1.464021683
4666,,,,,,,1.209819198,1.209819198,1.209819198,,,,,,,1.263428497,1.08590281,1.464021683
4696,,,,,,,,,,,,,1.459603786,1.459603786,1.459603786,1.272755599,1.08590281,1.464021683
4777,1.09779501,1.09779501,1.09779501,,,,,,,,,,,,,1.217697334,1.08590281,1.464021683
4783,,,,,,,1.464021683,1.464021683,1.464021683,,,,,,,1.255462408,1.08590281,1.464021683
4788,,,,1.08590281,1.08590281,1.08590281,,,,,,,,,,1.196112585,1.08590281,1.286620378
4798,,,,,,,,,,1.256454706,1.256454706,1.256454706,,,,1.233166647,1.167272568,1.286620378
4871,,,,,,,,,,1.184312463,1.184312463,1.184312463,,,,1.217899561,1.167272568,1.286620378
4873,1.286620378,1.286620378,1.286620378,,,,,,,,,,,,,1.215389037,1.167272568,1.286620378
4885,,,,,,,1.167272568,1.167272568,1.167272568,,,,,,,1.232628202,1.167272568,1.372816205
4930,,,,,,,1.27117312,1.27117312,1.27117312,,,,,,,1.271371841,1.171759844,1.372816205
4958,,,,,,,,,,1.180119276,1.180119276,1.180119276,,,,1.360451126,1.171759844,1.716569543
4961,1.171759844,1.171759844,1.171759844,,,,,,,,,,,,,1.334932518,1.052526236,1.716569543
4992,,,,,,,,,,1.372816205,1.372816205,1.372816205,,,,1.35192318,1.052526236,1.716569543
5003,1.360990763,1.360990763,1.360990763,,,,,,,,,,,,,1.362947631,1.052526236,1.716569543
5018,,,,,,,,,,,,,1.716569543,1.716569543,1.716569543,1.323379421,1.052526236,1.716569543
5019,,,,1.052526236,1.052526236,1.052526236,,,,,,,,,,1.202476406,1.052526236,1.427938461
5030,,,,,,,1.256713152,1.256713152,1.256713152,,,,,,,1.233676958,1.112054467,1.427938461
5061,,,,,,,1.427938461,1.427938461,1.427938461,,,,,,,1.306956577,1.112054467,1.623111248
5111,,,,,,,,,,1.163149714,1.163149714,1.163149714,,,,1.312830758,1.112054467,1.623111248
5132,,,,,,,1.112054467,1.112054467,1.112054467,,,,,,,1.375691319,1.112054467,1.623111248
5138,1.208528996,1.208528996,1.208528996,,,,,,,,,,,,,1.374465084,1.105923295,1.623111248
5154,,,,,,,,,,,,,1.623111248,1.623111248,1.623111248,1.416611433,1.105923295,1.623111248
5189,1.457309365,1.457309365,1.457309365,,,,,,,,,,,,,1.353634501,1.105923295,1.477452517
