Step,nbafl-avg,nbafl-min,nbafl-max,adaclip1-avg,adaclip1-min,adaclip1-max,fixdps-avg,fixdps-min,fixdps-max,mapas-avg,mapas-min,mapas-max
14940,3.749401822,3.704926265,3.77474157,2.719181697,2.647201607,2.762911629,1.808555798,1.518771295,1.963738181,1.951231851,1.818305839,2.019012854
14949,3.728206184,3.704926265,3.77474157,2.681858768,2.647201607,2.747431856,1.669279119,1.518771295,1.943157918,1.882080188,1.811557866,2.01637686
14981,3.858750818,3.704950716,4.096560168,2.687730257,2.650942841,2.747431856,1.971917821,1.545908142,2.426687403,1.943814341,1.811557866,2.01637686
14995,3.861626525,3.704950716,4.096560168,2.693260771,2.650942841,2.764023398,1.884048515,1.545908142,2.426687403,1.914044915,1.811557866,2.003508298
15090,3.956375005,3.783368692,4.096560168,2.738572786,2.664816074,2.786878885,2.052305745,1.67955,2.426687403,1.967611565,1.927068581,2.003508298
15100,3.826454464,3.706798546,3.989196154,2.728045469,2.633234125,2.786878885,1.750770402,1.522081371,2.050679833,1.905075483,1.815900054,1.972257816
15112,3.820713817,3.706798546,3.989196154,2.721930536,2.633234125,2.786878885,1.834708709,1.522081371,2.050679833,1.93440637,1.815900054,2.015061241
15161,3.867514876,3.706798546,4.129599328,2.702795743,2.633234125,2.745678597,1.954464122,1.522081371,2.409946073,1.960975996,1.815900054,2.051966694
15183,3.863643925,3.695185694,4.129599328,2.708417659,2.650099872,2.745678597,1.960288261,1.539553787,2.409946073,1.96258119,1.820715634,2.051966694
15191,3.95369514,3.695185694,4.129599328,2.719637527,2.650099872,2.779338201,1.992165841,1.539553787,2.409946073,1.952426964,1.820715634,2.051966694
15203,3.811397826,3.695185694,4.036300396,2.690681794,2.642607308,2.779338201,1.691784883,1.508803199,2.026997664,1.871187411,1.808248035,1.984598563
15238,3.953846148,3.702707389,4.122530658,2.686348506,2.637100008,2.779338201,1.983235511,1.508803199,2.41390567,1.931907193,1.808248035,2.002874982
15260,3.868342594,3.702707389,4.122530658,2.677599886,2.637100008,2.753092342,1.871238321,1.508803199,2.41390567,1.916306786,1.808248035,2.002874982
15272,3.896655395,3.779789734,4.122530658,2.70830027,2.637100008,2.753092342,2.021144883,1.691006094,2.41390567,1.983771104,1.937797343,2.010640987
15284,3.782968133,3.779789734,3.787645794,2.749168438,2.73470846,2.759704511,1.791571015,1.691006094,1.958522886,1.959697537,1.93065428,2.010640987
15321,3.897643697,3.78146887,4.123816427,2.721914623,2.671330897,2.759704511,2.026871534,1.725184064,2.396907653,1.98844655,1.93065428,2.024044383
15324,3.888103131,3.759024096,4.123816427,2.722916494,2.671330897,2.759704511,2.023726523,1.725184064,2.396907653,1.989509836,1.93065428,2.024044383
15325,3.99064019,3.759024096,4.123816427,2.704203434,2.671330897,2.737714072,2.255546918,1.949087852,2.420645248,2.023181037,2.013830844,2.031667883
15376,3.946039363,3.759024096,4.089080046,2.735888825,2.703565332,2.766387071,2.132692501,1.949087852,2.420645248,2.016825888,2.004978938,2.031667883
15382,3.955500418,3.787407261,4.089080046,2.736464947,2.703565332,2.766387071,2.047119993,1.692370328,2.420645248,1.989808989,1.932780146,2.031667883
15495,3.91628153,3.787407261,3.990013948,2.752144142,2.739442438,2.766387071,1.910978055,1.692370328,2.028344402,1.982891864,1.932780146,2.010916508
15545,3.962326747,3.787407261,4.128149599,2.734919845,2.714714181,2.750602918,1.998192417,1.692370328,2.289987488,1.991750095,1.932780146,2.031553631
15553,3.960311103,3.781360328,4.128149599,2.731938694,2.714714181,2.750602918,2.079908797,1.937519467,2.289987488,2.01681713,2.007981252,2.031553631
15585,3.897182405,3.781360328,4.128149599,2.729827404,2.714714181,2.744269047,1.970493321,1.683973009,2.289987488,1.988336999,1.925476115,2.031553631
15615,3.773464228,3.756995067,3.782037288,2.734567406,2.728934185,2.744269047,1.847686989,1.683973009,1.937519467,1.981663339,1.925476115,2.01153265
15657,3.87756764,3.756995067,4.093670566,2.709974997,2.656721758,2.744269047,1.998087075,1.683973009,2.388719725,1.98147594,1.925476115,2.01153265
15709,3.879932332,3.756995067,4.093670566,2.710424702,2.656721758,2.745618162,1.996236229,1.678420472,2.388719725,1.985955958,1.938916167,2.01153265
15718,3.88039749,3.758390542,4.093670566,2.711129523,2.656721758,2.745618162,1.994434328,1.678420472,2.388719725,1.989384809,1.938916167,2.021819203
15729,3.778501798,3.758390542,3.789131363,2.73436467,2.726427198,2.745618162,1.749642288,1.654343604,1.916162788,1.966337733,1.938277828,2.021819203
15756,3.900631841,3.758390542,4.155521492,2.705884022,2.660176219,2.73104865,1.958847435,1.654343604,2.306035912,1.99050279,1.938277828,2.021819203
15760,3.986193633,3.78798349,4.155521492,2.708042432,2.660176219,2.73752388,1.98886001,1.654343604,2.306035912,1.980038108,1.938277828,2.011411338
15785,3.980547713,3.771045732,4.155521492,2.708782145,2.660176219,2.73752388,2.07333868,1.907779612,2.306035912,2.006616799,1.990425159,2.0180139
15792,3.937642759,3.771045732,4.02680663,2.729965853,2.723727342,2.73752388,1.96594102,1.907779612,2.006200515,2.001372668,1.990425159,2.0180139
15819,3.860823769,3.771045732,4.02680663,2.728126253,2.723727342,2.73200508,1.847983551,1.652328108,1.983842932,1.978463121,1.921696519,2.0180139
15842,3.838046669,3.702714434,4.02680663,2.691593024,2.61904665,2.73200508,1.7453593,1.59990686,1.983842932,1.911434958,1.816929411,1.995678944
15848,3.873051805,3.702714434,4.131822037,2.666877746,2.61904665,2.73200508,1.858255114,1.59990686,2.322530373,1.926244686,1.816929411,2.040108127
15867,3.873937592,3.702714434,4.131822037,2.664009541,2.61904665,2.723400464,1.855944748,1.59990686,2.322530373,1.927918696,1.816929411,2.040108127
15881,3.900772057,3.78321783,4.131822037,2.699352688,2.649581509,2.725076091,1.875982504,1.645397013,2.322530373,1.964567306,1.92671855,2.040108127
15883,3.866975862,3.78321783,4.030433453,2.730395436,2.723400464,2.742709753,1.779475972,1.645397013,2.033010776,1.949919159,1.92671855,1.996163686
15914,3.975488453,3.78321783,4.112814076,2.711695172,2.667299671,2.742709753,2.015690081,1.660020127,2.354039341,2.016432123,1.92687524,2.126257442
15941,3.947607196,3.699574059,4.112814076,2.672153896,2.606452265,2.742709753,1.99195592,1.588817644,2.354039341,1.979985716,1.817536019,2.126257442
15945,3.857894476,3.699574059,4.112814076,2.665329676,2.606452265,2.722237092,1.96044387,1.588817644,2.354039341,1.98579712,1.817536019,2.126257442
15981,3.821541137,3.699574059,4.003754059,2.689034538,2.606452265,2.738414257,1.865022044,1.588817644,2.067773862,1.93624902,1.817536019,2.013597898
16000,3.965523034,3.761295293,4.131519749,2.704851094,2.653901932,2.738414257,2.08211481,1.938474626,2.240095944,2.004618405,1.977613143,2.022644173
16009,3.947358588,3.706801954,4.131519749,2.66582167,2.605148819,2.738414257,1.960624126,1.574002573,2.240095944,1.938209854,1.814372246,2.022644173
16027,3.939579018,3.706801954,4.131519749,2.662244191,2.605148819,2.72768182,1.943185014,1.574002573,2.240095944,1.937140647,1.814372246,2.022644173
16043,3.921567511,3.706801954,4.077485228,2.667318161,2.605148819,2.72768182,1.978123895,1.574002573,2.344912587,1.934720506,1.814372246,2.015383752
16059,4.009740827,3.971321901,4.077485228,2.701276412,2.669123843,2.72768182,2.116284062,1.988483074,2.344912587,1.99405388,1.974405521,2.015383752
16081,3.943146804,3.780633284,4.077485228,2.698302764,2.669123843,2.718760877,1.999194914,1.664189079,2.344912587,1.977088261,1.923508664,2.015383752
16112,3.943410975,3.780633284,4.078277741,2.702445335,2.681551555,2.718760877,1.974714752,1.664189079,2.271472103,1.965421904,1.923508664,1.992372366
16123,3.879761132,3.780372369,4.078277741,2.705337462,2.681551555,2.718760877,1.953749954,1.664189079,2.271472103,1.969840921,1.923508664,2.005629417
16146,3.854219907,3.704009611,4.078277741,2.668230125,2.607438867,2.715699953,1.916246225,1.551677889,2.271472103,1.934428076,1.817270128,2.005629417
16154,3.839729694,3.704009611,4.034807101,2.678600075,2.607438867,2.715699953,1.811103587,1.551677889,1.956044191,1.943016336,1.817270128,2.006149463
16169,3.842133428,3.704009611,4.034807101,2.676948251,2.607438867,2.712661407,1.720666133,1.551677889,1.956044191,1.916169398,1.817270128,2.006149463
16178,3.857491441,3.75008365,4.034807101,2.707533534,2.699194716,2.712661407,1.847056897,1.654276319,1.956044191,1.98130643,1.925088603,2.012681223
16221,3.746145828,3.700770262,3.787583572,2.66936761,2.598163633,2.71074448,1.711495795,1.549360885,1.93085018,1.916806759,1.81265045,2.012681223
16259,3.740821161,3.700770262,3.771609572,2.668272093,2.598163633,2.70745793,1.802830718,1.549360885,1.93085018,1.94735003,1.81265045,2.016718417
16279,3.752671337,3.700770262,3.785634177,2.672543803,2.598163633,2.712009847,1.714651271,1.549360885,1.92828109,1.918936925,1.81265045,2.016718417
16300,3.899946278,3.771609572,4.142595084,2.694617857,2.664385796,2.712009847,1.971482156,1.666311838,2.31985354,1.984202095,1.927441907,2.016718417
16318,3.899568195,3.770475325,4.142595084,2.693129333,2.664385796,2.712009847,1.968589933,1.666311838,2.31985354,1.980118113,1.927441907,2.00844596
16374,3.899046264,3.770475325,4.142595084,2.691460433,2.664385796,2.707003147,1.964103799,1.652853434,2.31985354,1.977122561,1.918455251,2.00844596
16388,3.895316069,3.770475325,4.131404499,2.688738428,2.656219779,2.707003147,1.955849569,1.652853434,2.295090851,1.985875826,1.918455251,2.034705756
16406,3.900828527,3.784068384,4.131404499,2.690270072,2.656219779,2.707587291,1.872451436,1.652853434,2.295090851,1.958986833,1.918455251,2.034705756
16442,4.010043109,3.787012698,4.131404499,2.68211546,2.656219779,2.707587291,2.067990761,1.669410025,2.295090851,2.005276768,1.923799491,2.057325057
16448,3.886940159,3.762095648,4.111712132,2.692529006,2.68253931,2.707587291,1.938314785,1.669410025,2.239471409,1.994103612,1.923799491,2.057325057
16522,3.886049944,3.762095648,4.111712132,2.689683605,2.68253931,2.699051086,1.936879901,1.665105371,2.239471409,1.99414111,1.923911984,2.057325057
16527,3.896799497,3.762095648,4.143960791,2.677346124,2.645526868,2.699051086,1.929391261,1.665105371,2.217005491,1.984341946,1.923911984,2.027927565
16542,3.905177897,3.784342051,4.143960791,2.680117403,2.645526868,2.699051086,1.841777923,1.643222908,2.217005491,1.959250015,1.923911984,2.027927565
16571,3.879235861,3.706515941,4.143960791,2.640733454,2.580899238,2.695774255,1.821414562,1.604015286,2.217005491,1.922853626,1.814722818,2.027927565
16607,3.731318548,3.700208854,3.78723085,2.6176944,2.576409705,2.695774255,1.619734043,1.604015286,1.643222908,1.851653822,1.814328153,1.925910495
16612,3.731728683,3.700208854,3.788461255,2.620233232,2.576409705,2.703390752,1.622233508,1.604015286,1.650721302,1.852046923,1.814328153,1.927089799
16642,3.876461936,3.700208854,4.140715698,2.643206793,2.576409705,2.703390752,1.847206252,1.611963935,2.278933521,1.911211202,1.814328153,1.992215656
16654,3.90425209,3.783579318,4.140715698,2.682543272,2.649819923,2.703390752,1.85424412,1.633077537,2.278933521,1.947104609,1.922008373,1.992215656
16678,3.991117239,3.783579318,4.140715698,2.672265269,2.649819923,2.694419142,1.986218249,1.633077537,2.278933521,1.970132927,1.922008373,1.996174751
16720,3.993898291,3.783579318,4.149058855,2.671219642,2.646683041,2.694419142,2.004912334,1.633077537,2.335015774,1.983091244,1.922008373,2.031090606
16722,3.969346379,3.709923582,4.149058855,2.632370456,2.577871585,2.672556743,1.98905714,1.585511957,2.335015774,1.948172307,1.817251565,2.031090606
16733,3.876026273,3.709923582,4.149058855,2.638693492,2.577871585,2.691525849,1.953811332,1.585511957,2.335015774,1.950259812,1.817251565,2.031090606
16749,3.847625306,3.709923582,4.063855954,2.64365246,2.577871585,2.691525849,1.909794269,1.585511957,2.202964585,1.925671142,1.817251565,2.002437266
16756,3.872472511,3.769096384,4.063855954,2.681244166,2.661559946,2.691525849,1.924028783,1.628215498,2.202964585,1.956453303,1.909598049,2.002437266
16783,3.852130994,3.708071833,4.063855954,2.643886631,2.579453245,2.690646703,1.804081858,1.581065493,2.202964585,1.895660624,1.820059227,1.957324595
16810,3.76105648,3.708071833,3.790632413,2.648776039,2.579453245,2.690646703,1.603854797,1.581065493,1.628215498,1.882799956,1.820059227,1.918742592
16816,3.857329721,3.708071833,4.073284918,2.642182348,2.579453245,2.676228168,1.817831699,1.581065493,2.270146203,1.92688757,1.820059227,2.041860891
16851,3.942075391,3.790632413,4.073284918,2.671296526,2.666795779,2.676228168,1.957368315,1.6022834,2.270146203,1.983551264,1.918742592,2.041860891
16871,3.913365724,3.704503413,4.073284918,2.636107419,2.570660846,2.67086563,1.936001874,1.538184077,2.270146203,1.950449656,1.819437767,2.041860891
16876,3.815850057,3.704503413,3.962308841,2.63968585,2.570660846,2.681600925,1.719543415,1.538184077,1.999675341,1.908538342,1.819437767,1.99005031
16887,3.826979571,3.704503413,3.995697382,2.64116204,2.570660846,2.681600925,1.731426528,1.538184077,2.03532468,1.907656583,1.819437767,1.987405034
16896,3.826779551,3.703903356,3.995697382,2.642663628,2.575165609,2.681600925,1.740711363,1.566038582,2.03532468,1.903303234,1.806377717,1.987405034
16914,3.821127958,3.703903356,3.995697382,2.639364892,2.575165609,2.671704718,1.838812059,1.566038582,2.03532468,1.93030585,1.806377717,1.9971348
16924,3.866504145,3.703903356,4.131825942,2.623599028,2.575165609,2.671704718,1.844636369,1.566038582,2.05279761,1.959496676,1.806377717,2.07497751
16934,3.893468632,3.763783137,4.131825942,2.656627912,2.623926757,2.674252263,1.850608271,1.583954288,2.05279761,1.995585009,1.914642716,2.07497751
16935,4.014469169,3.784796817,4.131825942,2.652628341,2.623926757,2.674252263,1.976777844,1.583954288,2.293581634,2.011149813,1.914642716,2.07497751
16945,3.979472904,3.784796817,4.126784748,2.672573838,2.659706003,2.683763247,1.973550474,1.583954288,2.293581634,1.985462611,1.914642716,2.043829212
16966,4.100275737,4.026837147,4.147205317,2.676286919,2.659706003,2.685391507,2.195932569,2.0431155,2.293581634,2.016564533,1.997915904,2.043829212
17002,3.960155162,3.706423022,4.147205317,2.644031718,2.562940399,2.685391507,1.950905788,1.558501294,2.251100572,1.941252424,1.817892885,2.007948484
17004,3.877619609,3.706423022,4.147205317,2.641596147,2.562940399,2.685391507,1.917019398,1.558501294,2.251100572,1.943196831,1.817892885,2.007948484
17024,3.835746237,3.706423022,4.021585202,2.641860874,2.562940399,2.68618569,1.833346216,1.558501294,2.000081026,1.933872025,1.817892885,2.003749123
17043,3.857689255,3.772252075,4.021585202,2.681921486,2.676456534,2.68618569,1.958060626,1.932644523,2.000081026,1.993962826,1.979974065,2.003749123
17062,3.982073376,3.772252075,4.152382851,2.682698259,2.678786854,2.68618569,2.070403212,1.932644523,2.278484088,2.008732865,1.979974065,2.048059239
17083,3.993784938,3.772252075,4.152382851,2.677198536,2.669686519,2.683122234,2.081429641,1.932644523,2.278484088,2.010455842,1.985142998,2.048059239
17152,3.993461638,3.771282173,4.152382851,2.672989993,2.669686519,2.678786854,2.077132908,1.919754321,2.278484088,2.012289266,1.985142998,2.048059239
17188,3.988252462,3.771282173,4.136755323,2.671206597,2.669686519,2.673436664,2.053621563,1.919754321,2.207950054,2.013181916,1.985142998,2.050737188
17207,3.964510116,3.771282173,4.136755323,2.676401564,2.670496606,2.685271422,2.033057775,1.919754321,2.207950054,2.013583893,1.986348929,2.050737188
17235,3.96591933,3.775509814,4.136755323,2.674679134,2.665329317,2.685271422,2.02298959,1.889549764,2.207950054,2.016090811,1.986348929,2.050737188
17261,3.96055457,3.775509814,4.120661043,2.665812011,2.646835296,2.685271422,2.035637278,1.889549764,2.245893119,2.006263744,1.986348929,2.021255986
17271,3.89527044,3.775509814,4.120661043,2.660400042,2.646835296,2.669035513,1.938028253,1.678641876,2.245893119,1.983959794,1.919437079,2.021255986
17294,4.018645071,3.789640463,4.145633707,2.651331589,2.638123958,2.669035513,2.061088092,1.678641876,2.258729282,1.985656266,1.919437079,2.021255986
17340,3.880176464,3.705255222,4.145633707,2.620773984,2.555162482,2.669035513,1.83991557,1.582375551,2.258729282,1.916166704,1.812787302,2.016275732
17384,3.879643017,3.705255222,4.145633707,2.61848503,2.555162482,2.662168649,1.824232679,1.582375551,2.258729282,1.915220616,1.812787302,2.016275732
17395,3.866482761,3.705255222,4.106152939,2.617041684,2.555162482,2.662168649,1.837496245,1.582375551,2.29851998,1.913242909,1.812787302,2.010342614
17417,3.989287564,3.788040123,4.106152939,2.648525273,2.633793921,2.662168649,2.076049955,1.631593203,2.29851998,1.985540464,1.916598813,2.029679966
17444,3.960109517,3.700505979,4.106152939,2.613231705,2.556287943,2.64961325,2.059877493,1.583075816,2.29851998,1.952142194,1.816404002,2.029679966
17476,3.845869067,3.700505979,4.073669632,2.624187713,2.556287943,2.666661945,1.94016575,1.583075816,2.298036683,1.948894037,1.816404002,2.029679966
17494,3.815906591,3.700505979,3.983782206,2.627486102,2.556287943,2.666661945,1.841069122,1.583075816,2.0007468,1.940306344,1.816404002,2.003916887
17502,3.818019838,3.70684572,3.983782206,2.624875915,2.548457383,2.666661945,1.836882886,1.570517107,2.0007468,1.937037207,1.806596591,2.003916887
17517,3.82600849,3.70684572,3.983782206,2.62228426,2.548457383,2.659508418,1.739318448,1.570517107,2.0007468,1.9065119,1.806596591,2.003916887
17534,3.880426428,3.70684572,4.147036022,2.622478968,2.548457383,2.660092543,1.845168523,1.570517107,2.318297026,1.922174625,1.806596591,2.050905061
17539,3.880630342,3.70745746,4.147036022,2.621759928,2.546300262,2.660092543,1.846479929,1.574451325,2.318297026,1.922799178,1.808470249,2.050905061
17574,3.955318485,3.70745746,4.147036022,2.621012978,2.546300262,2.660092543,1.962549749,1.574451325,2.318297026,1.950669243,1.808470249,2.050905061
17607,3.903106788,3.70745746,4.011461973,2.629561994,2.546300262,2.685739591,1.871759277,1.574451325,2.045925611,1.923412696,1.808470249,1.99263242
17628,3.902765402,3.706433302,4.011461973,2.629525556,2.546190949,2.685739591,1.869167227,1.566675175,2.045925611,1.924443581,1.811562905,1.99263242
17690,3.827072867,3.706433302,3.990400932,2.629279999,2.546190949,2.685739591,1.761372515,1.566675175,2.045925611,1.89892623,1.811562905,1.969135419
17706,3.751750535,3.706433302,3.784384368,2.621242664,2.546190949,2.661627584,1.719479801,1.566675175,1.920247471,1.906441324,1.811562905,1.991680701
17723,3.898287603,3.764433936,4.146044506,2.661018774,2.655909459,2.665519278,1.943536088,1.671516757,2.238844035,1.982324626,1.916080367,2.039212812
17726,3.89735059,3.764433936,4.146044506,2.659448048,2.651197282,2.665519278,1.945533698,1.677509587,2.238844035,1.98228504,1.915961607,2.039212812
17752,4.033707477,3.781573328,4.173504595,2.656650097,2.651197282,2.665519278,2.033031359,1.677509587,2.238844035,1.995300666,1.915961607,2.039212812
17757,3.995917608,3.781573328,4.173504595,2.663723215,2.651197282,2.686738632,1.967728842,1.677509587,2.182740454,1.982900873,1.915961607,2.03072758
17793,3.971544415,3.708453749,4.173504595,2.627553337,2.542687648,2.686738632,1.933121031,1.573686155,2.182740454,1.945978334,1.805193991,2.03072758
17815,3.961225416,3.708453749,4.142547598,2.623547597,2.542687648,2.686738632,1.962056356,1.573686155,2.269546428,1.943193683,1.805193991,2.022373627
17819,3.86906957,3.708453749,4.142547598,2.612646537,2.542687648,2.654035452,1.925366612,1.573686155,2.269546428,1.939757294,1.805193991,2.022373627
17850,4.001688983,3.756207363,4.142547598,2.65830577,2.641216512,2.679665345,2.136224145,1.932867252,2.269546428,2.01735902,1.991704263,2.037999169
17864,3.882949153,3.756207363,4.106311987,2.660042088,2.646425467,2.679665345,1.934422528,1.664141576,2.206258756,1.982020459,1.916357945,2.037999169
17967,4.004015644,3.78632811,4.119406835,2.65427897,2.636746096,2.679665345,2.014652172,1.664141576,2.206258756,2.006113952,1.916357945,2.063984743
17976,3.870881173,3.706908573,4.119406835,2.603333653,2.526829396,2.646425467,1.807281507,1.584146762,2.173556184,1.930519489,1.81121578,2.063984743
17999,3.866616669,3.706908573,4.119406835,2.602566363,2.526829396,2.644123597,1.895946646,1.584146762,2.173556184,1.955507271,1.81121578,2.063984743
18002,3.832737066,3.706908573,4.017768028,2.598170725,2.526829396,2.644123597,1.840148384,1.584146762,2.006161396,1.927115641,1.81121578,1.99132129
18028,3.857103775,3.773534598,4.017768028,2.637989221,2.623559182,2.646284884,1.866183303,1.662251518,2.006161396,1.960200917,1.910471609,1.99132129
18030,3.833049763,3.70137256,4.017768028,2.600909638,2.532884848,2.646284884,1.745070657,1.566799058,2.006161396,1.897656435,1.803687844,1.978809852
18055,3.847806128,3.70137256,4.062037126,2.61510553,2.532884848,2.666146859,1.733380116,1.566799058,1.971089773,1.89784698,1.803687844,1.979381488
18063,3.84817684,3.70137256,4.062037126,2.613070553,2.532884848,2.666146859,1.727731735,1.566799058,1.971089773,1.899769952,1.803687844,1.979381488
18093,3.870987611,3.769804873,4.062037126,2.653726121,2.640179953,2.666146859,1.848415278,1.645306375,1.971089773,1.966798126,1.916240524,2.004772368
18115,3.750894728,3.701758476,3.781120835,2.610375505,2.536095014,2.65485155,1.709999839,1.555843455,1.928849686,1.905537034,1.795598212,2.004772368
18131,3.828098439,3.701758476,4.012731968,2.626384308,2.536095014,2.688206361,1.844219982,1.555843455,2.047966804,1.925734814,1.795598212,2.004772368
18146,3.807284702,3.701758476,4.012731968,2.583815972,2.52714654,2.688206361,1.720958855,1.555843455,2.047966804,1.858779857,1.795598212,1.976833863
18185,3.940784237,3.707363663,4.102257081,2.62112708,2.52714654,2.688206361,1.941278964,1.559066306,2.21680378,1.939366009,1.803907496,2.037356669
18191,3.937918112,3.707363663,4.102257081,2.619083696,2.52714654,2.68207621,1.923813375,1.559066306,2.21680378,1.945251728,1.803907496,2.037356669
18235,3.938822523,3.710076897,4.102257081,2.616487491,2.519357925,2.68207621,1.915690128,1.534696565,2.21680378,1.948292454,1.813029674,2.037356669
18243,3.961125162,3.710076897,4.169164999,2.616510223,2.519357925,2.68207621,1.943057853,1.534696565,2.298906956,1.94808038,1.813029674,2.036720447
18244,3.859900645,3.700460038,4.169164999,2.564662173,2.519357925,2.648096534,1.792037464,1.534696565,2.298906956,1.882282207,1.7970965,2.036720447
18289,3.881726259,3.700460038,4.169164999,2.606880119,2.526532059,2.648096534,1.926019576,1.542508871,2.298906956,1.943355448,1.7970965,2.036720447
18314,3.75304925,3.700460038,3.783133974,2.603832085,2.526532059,2.646011762,1.715016219,1.542508871,1.936642901,1.902445955,1.7970965,1.996249396
18326,3.860485073,3.775553739,4.022767507,2.646538433,2.638952434,2.654651104,1.893593167,1.665896885,2.078239716,1.968986658,1.913991969,1.996718608
18340,3.980159126,3.783133974,4.134575898,2.655701307,2.638952434,2.673500385,2.022276522,1.665896885,2.322692966,1.995121518,1.913991969,2.074653976
18379,4.064910499,4.022767507,4.134575898,2.664842035,2.654651104,2.673500385,2.150567011,2.050768351,2.322692966,2.018137374,1.983039538,2.074653976
18404,3.985246143,3.783774437,4.134575898,2.658545014,2.63576004,2.673500385,2.009449704,1.654887795,2.322692966,1.987524442,1.904879812,2.074653976
18416,3.866809935,3.779267274,4.037388092,2.644957119,2.632736701,2.666374616,1.87930459,1.654887795,2.050768351,1.961606371,1.904879812,1.996899762
18444,3.873828089,3.779267274,4.058442556,2.636976717,2.632736701,2.642433411,1.866535861,1.654887795,2.012462164,1.960282082,1.904879812,1.996899762
18463,4.002062086,3.779267274,4.168476429,2.634212058,2.627466062,2.642433411,2.079813823,1.932257625,2.29472168,1.999825057,1.979066671,2.023508738
18472,4.005369959,3.789190892,4.168476429,2.635899955,2.627466062,2.642433411,1.992006445,1.668835492,2.29472168,1.967960142,1.901305016,2.023508738
18483,3.888134693,3.706736758,4.168476429,2.591933044,2.510532677,2.637800393,1.837847605,1.549985644,2.29472168,1.909132447,1.802583586,2.023508738
18486,3.847239017,3.706736758,4.045789401,2.603614766,2.510532677,2.662511226,1.746772879,1.549985644,2.0214975,1.894321555,1.802583586,1.979076061
18515,3.845465323,3.706736758,4.045789401,2.601511832,2.510532677,2.662511226,1.731022932,1.549985644,2.0214975,1.893234237,1.802583586,1.979076061
18533,3.845103884,3.70565244,4.045789401,2.603964761,2.517891464,2.662511226,1.737737051,1.570128,2.0214975,1.890152369,1.793337983,1.979076061
18539,3.751516313,3.70565244,3.783869812,2.598255453,2.517891464,2.645383301,1.70063848,1.570128,1.910201788,1.894588446,1.793337983,1.992384292
18551,3.839000118,3.70565244,4.046321227,2.609572879,2.517891464,2.665443873,1.822287307,1.570128,1.986532132,1.919128978,1.793337983,1.992384292
18565,3.836335826,3.697659564,4.046321227,2.607114347,2.510515866,2.665443873,1.808158302,1.527740987,1.986532132,1.921515478,1.800497484,1.992384292
18577,3.956544353,3.697659564,4.125652268,2.618726613,2.510515866,2.6802201,1.963305503,1.527740987,2.375643391,1.934983341,1.800497484,2.032787881
18587,3.956874579,3.697659564,4.125652268,2.614863064,2.510515866,2.6802201,1.963062334,1.527740987,2.375643391,1.935403527,1.800497484,2.032787881
18605,3.986904128,3.787748209,4.125652268,2.654370597,2.629038465,2.6802201,1.997533352,1.631154043,2.375643391,1.968501057,1.899790074,2.032787881
18653,3.849727708,3.714123011,4.047311905,2.595400431,2.5033096,2.653853227,1.716279267,1.531881137,1.985802623,1.894086903,1.809545419,1.972925217
18665,3.871822634,3.714123011,4.113596682,2.589500313,2.5033096,2.636152875,1.812788005,1.531881137,2.275328836,1.911030771,1.809545419,2.023756819
18695,3.947846043,3.714123011,4.113596682,2.594380496,2.5033096,2.643679014,1.937428729,1.531881137,2.275328836,1.936553761,1.809545419,2.023756819
18701,3.972797108,3.788976204,4.113596682,2.634809334,2.624596113,2.643679014,1.97111178,1.632930292,2.275328836,1.968237555,1.904596803,2.023756819
18744,3.969045125,3.788976204,4.102340734,2.617242619,2.583452729,2.643679014,1.968511615,1.632930292,2.267528341,1.957822779,1.904596803,1.992512489
18778,3.96546312,3.788976204,4.102340734,2.621679332,2.583452729,2.656989153,1.969559337,1.632930292,2.267528341,1.960061851,1.904596803,1.992512489
18814,3.934939051,3.697403998,4.102340734,2.581189414,2.50312636,2.656989153,1.93624974,1.533001498,2.267528341,1.922043851,1.790542803,1.992512489
18843,3.902729955,3.697403998,4.005713444,2.602118209,2.50312636,2.656989153,1.844636782,1.533001498,2.00821938,1.915897681,1.790542803,1.983076261
18876,3.923307206,3.697403998,4.066804175,2.577227821,2.50312636,2.646239116,1.96006131,1.533001498,2.354492961,1.929137708,1.790542803,2.022796343
18881,3.953913033,3.789221479,4.066804175,2.615770312,2.582317987,2.646239116,1.997942013,1.646643608,2.354492961,1.9679634,1.907019877,2.022796343
18895,3.956722421,3.789221479,4.066804175,2.615806976,2.582317987,2.646349106,2.012984813,1.646643608,2.354492961,1.969404541,1.907019877,2.022796343
18921,3.861956756,3.78250718,4.014141609,2.627625718,2.617774212,2.646349106,1.779002888,1.646643608,2.037817869,1.930372359,1.905699797,1.978397403
18939,3.97676676,3.78250718,4.13365149,2.612859958,2.574456557,2.646349106,2.028026242,1.652547188,2.393713668,1.96911545,1.905699797,2.023249149
18952,3.893526277,3.764420161,4.13365149,2.608450224,2.574456557,2.633119904,2.001229532,1.652547188,2.393713668,1.978010641,1.905699797,2.023249149
18970,3.894548612,3.764420161,4.13365149,2.60787745,2.574456557,2.633119904,1.98604877,1.607004901,2.393713668,1.976656557,1.901637544,2.023249149
18990,3.855161318,3.764420161,4.015489609,2.629958636,2.616055891,2.640700114,1.865629303,1.607004901,2.032455267,1.961955266,1.901637544,2.005082976
19021,3.855374233,3.765058906,4.015489609,2.623903125,2.61495337,2.640700114,1.869047069,1.607004901,2.032455267,1.958642817,1.901637544,1.995145632
