Step,"Group: femnist - Client #1, train_avg_loss","Group: femnist - Client #1, train_avg_loss__MIN","Group: femnist - Client #1, train_avg_loss__MAX","Group: femnist - Client #2, train_avg_loss","Group: femnist - Client #2, train_avg_loss__MIN","Group: femnist - Client #2, train_avg_loss__MAX","Group: femnist - Client #3, train_avg_loss","Group: femnist - Client #3, train_avg_loss__MIN","Group: femnist - Client #3, train_avg_loss__MAX","Group: femnist - Client #4, train_avg_loss","Group: femnist - Client #4, train_avg_loss__MIN","Group: femnist - Client #4, train_avg_loss__MAX","Group: femnist - Client #5, train_avg_loss","Group: femnist - Client #5, train_avg_loss__MIN","Group: femnist - Client #5, train_avg_loss__MAX",avg,min,max
1984,,,,,,,,,,3.263881207,3.263881207,3.263881207,,,,3.250067711,3.051190138,3.399648905
2010,,,,,,,3.399648905,3.399648905,3.399648905,,,,,,,3.274958754,3.051190138,3.399648905
2035,3.228280067,3.228280067,3.228280067,,,,,,,,,,,,,3.31021781,3.051190138,3.575944185
2120,,,,,,,,,,3.051190138,3.051190138,3.051190138,,,,3.291532469,3.051190138,3.575944185
2123,,,,,,,3.307338238,3.307338238,3.307338238,,,,,,,3.36963954,3.134853363,3.575944185
2138,,,,,,,,,,,,,3.38833642,3.38833642,3.38833642,3.390313292,3.134853363,3.575944185
2146,3.575944185,3.575944185,3.575944185,,,,,,,,,,,,,3.354230833,3.134853363,3.575944185
2161,,,,,,,3.134853363,3.134853363,3.134853363,,,,,,,3.304280519,3.134853363,3.441725492
2173,,,,3.441725492,3.441725492,3.441725492,,,,,,,,,,3.319810772,3.207924128,3.441725492
2223,,,,,,,,,,,,,3.410706997,3.410706997,3.410706997,3.228641415,2.985878706,3.410706997
2230,,,,3.207924128,3.207924128,3.207924128,,,,,,,,,,3.183239317,2.985878706,3.326192617
2283,3.326192617,3.326192617,3.326192617,,,,,,,,,,,,,3.170498562,2.985878706,3.326192617
2308,,,,,,,,,,3.212504625,3.212504625,3.212504625,,,,3.122246361,2.985878706,3.212504625
2315,2.985878706,2.985878706,2.985878706,,,,,,,,,,,,,3.118126965,2.985878706,3.191907644
2326,,,,,,,,,,,,,3.183696508,3.183696508,3.183696508,3.132584476,3.058166265,3.191907644
2334,,,,3.144220352,3.144220352,3.144220352,,,,,,,,,,3.13181653,3.058166265,3.191907644
2341,,,,,,,3.084931612,3.084931612,3.084931612,,,,,,,3.120730925,3.058166265,3.191907644
2381,,,,3.191907644,3.191907644,3.191907644,,,,,,,,,,3.152010107,3.058166265,3.241327524
2420,,,,,,,3.058166265,3.058166265,3.058166265,,,,,,,3.176413059,3.058166265,3.313922405
2429,,,,,,,,,,3.179856777,3.179856777,3.179856777,,,,3.255313587,3.088792324,3.452668905
2442,,,,3.088792324,3.088792324,3.088792324,,,,,,,,,,3.260118294,3.088792324,3.452668905
2458,,,,,,,,,,,,,3.241327524,3.241327524,3.241327524,3.247309828,3.024749994,3.452668905
2465,3.313922405,3.313922405,3.313922405,,,,,,,,,,,,,3.278592587,3.024749994,3.452668905
2480,,,,,,,3.452668905,3.452668905,3.452668905,,,,,,,3.23479681,3.024749994,3.452668905
2504,,,,,,,,,,3.20388031,3.20388031,3.20388031,,,,3.172351742,3.024749994,3.397741318
2506,,,,3.024749994,3.024749994,3.024749994,,,,,,,,,,3.161739779,3.024749994,3.397741318
2518,,,,,,,,,,,,,3.397741318,3.397741318,3.397741318,3.181897974,3.094943523,3.397741318
2573,,,,,,,3.094943523,3.094943523,3.094943523,,,,,,,3.045418739,2.715345144,3.150820494
2588,,,,,,,,,,3.140443563,3.140443563,3.140443563,,,,3.07169466,2.715345144,3.226323128
2608,,,,,,,3.150820494,3.150820494,3.150820494,,,,,,,3.098634386,2.715345144,3.275142193
2630,,,,3.125540972,3.125540972,3.125540972,,,,,,,,,,3.054407787,2.715345144,3.275142193
2646,,,,,,,,,,2.715345144,2.715345144,2.715345144,,,,3.041640902,2.715345144,3.275142193
2675,,,,,,,3.226323128,3.226323128,3.226323128,,,,,,,3.170303011,2.9296875,3.358655691
2717,,,,,,,,,,,,,3.275142193,3.275142193,3.275142193,3.085497808,2.802297115,3.358655691
2724,2.9296875,2.9296875,2.9296875,,,,,,,,,,,,,3.047795534,2.802297115,3.358655691
2732,,,,,,,3.061706543,3.061706543,3.061706543,,,,,,,3.068206215,2.802297115,3.358655691
2851,,,,,,,3.358655691,3.358655691,3.358655691,,,,,,,3.069820213,2.802297115,3.358655691
2855,2.802297115,2.802297115,2.802297115,,,,,,,,,,,,,2.971432972,2.802297115,3.086630821
2862,,,,,,,,,,,,,3.086630821,3.086630821,3.086630821,3.03219676,2.866719484,3.106116056
2891,,,,,,,3.031740904,3.031740904,3.031740904,,,,,,,3.051998234,2.866719484,3.185638189
2907,,,,3.069776535,3.069776535,3.069776535,,,,,,,,,,2.958362484,2.563562155,3.185638189
2932,,,,,,,,,,2.866719484,2.866719484,2.866719484,,,,2.973218012,2.563562155,3.185638189
2954,,,,3.106116056,3.106116056,3.106116056,,,,,,,,,,3.062885189,2.563562155,3.31505537
2974,,,,,,,,,,,,,3.185638189,3.185638189,3.185638189,3.062246704,2.563562155,3.31505537
2987,,,,,,,,,,2.563562155,2.563562155,2.563562155,,,,2.963844633,2.563562155,3.31505537
2988,,,,3.144054174,3.144054174,3.144054174,,,,,,,,,,3.082468891,2.693627834,3.31505537
3062,,,,,,,,,,,,,3.31505537,3.31505537,3.31505537,3.022087145,2.693627834,3.31505537
3080,,,,,,,,,,3.102923632,3.102923632,3.102923632,,,,2.977081108,2.693627834,3.156683445
