Step,"Group: femnist - Client #96, train_avg_loss","Group: femnist - Client #96, train_avg_loss__MIN","Group: femnist - Client #96, train_avg_loss__MAX","Group: femnist - Client #58, train_avg_loss","Group: femnist - Client #58, train_avg_loss__MIN","Group: femnist - Client #58, train_avg_loss__MAX","Group: femnist - Client #99, train_avg_loss","Group: femnist - Client #99, train_avg_loss__MIN","Group: femnist - Client #99, train_avg_loss__MAX","Group: femnist - Client #56, train_avg_loss","Group: femnist - Client #56, train_avg_loss__MIN","Group: femnist - Client #56, train_avg_loss__MAX","Group: femnist - Client #71, train_avg_loss","Group: femnist - Client #71, train_avg_loss__MIN","Group: femnist - Client #71, train_avg_loss__MAX",avg,min,max
1645,,,,,,,,,,3.132150888,3.132150888,3.132150888,,,,3.051428747,2.86331439,3.245186329
1668,,,,,,,,,,,,,2.917274237,2.917274237,2.917274237,3.028270197,2.86331439,3.245186329
1688,,,,3.099217892,3.099217892,3.099217892,,,,,,,,,,3.034707928,2.86331439,3.245186329
1715,2.86331439,2.86331439,2.86331439,,,,,,,,,,,,,3.054404926,2.86331439,3.245186329
1722,,,,,,,3.245186329,3.245186329,3.245186329,,,,,,,3.117750835,2.949462891,3.245186329
1733,,,,,,,,,,,,,3.016358137,3.016358137,3.016358137,3.09475913,2.949462891,3.197702885
1765,,,,2.949462891,2.949462891,2.949462891,,,,,,,,,,3.103990126,2.949462891,3.197702885
1780,,,,,,,3.197702885,3.197702885,3.197702885,,,,,,,3.087618256,2.86760354,3.197702885
1784,,,,,,,,,,,,,3.180043936,3.180043936,3.180043936,3.075125027,2.86760354,3.180043936
1788,,,,,,,,,,3.130227804,3.130227804,3.130227804,,,,3.007055664,2.839697123,3.13523674
1796,3.062513113,3.062513113,3.062513113,,,,,,,,,,,,,2.960525465,2.839697123,3.13523674
1833,,,,,,,,,,,,,2.86760354,2.86760354,2.86760354,2.973588181,2.839697123,3.13523674
1863,,,,3.13523674,3.13523674,3.13523674,,,,,,,,,,2.985491562,2.839697123,3.13523674
1901,2.839697123,2.839697123,2.839697123,,,,,,,,,,,,,2.930166388,2.839697123,3.127826691
1935,,,,,,,2.897576809,2.897576809,2.897576809,,,,,,,2.990449953,2.858610868,3.14111495
1938,,,,,,,,,,,,,3.127826691,3.127826691,3.127826691,2.976638031,2.828517199,3.14111495
1942,,,,2.927120447,2.927120447,2.927120447,,,,,,,,,,2.908484411,2.787058592,3.14111495
1964,2.858610868,2.858610868,2.858610868,,,,,,,,,,,,,2.944301796,2.787058592,3.14111495
1966,,,,,,,,,,3.14111495,3.14111495,3.14111495,,,,2.966468573,2.787058592,3.14111495
1979,,,,,,,,,,,,,2.828517199,2.828517199,2.828517199,2.965071678,2.787058592,3.134130478
2002,2.787058592,2.787058592,2.787058592,,,,,,,,,,,,,2.960974979,2.787058592,3.134130478
2029,,,,,,,3.106207371,3.106207371,3.106207371,,,,,,,2.955762577,2.76099658,3.134130478
2041,2.969444752,2.969444752,2.969444752,,,,,,,,,,,,,2.933225918,2.76099658,3.134130478
2047,,,,3.134130478,3.134130478,3.134130478,,,,,,,,,,2.887023878,2.738434553,3.134130478
2082,,,,2.808033705,2.808033705,2.808033705,,,,,,,,,,2.839797831,2.738434553,2.993524075
2083,,,,,,,2.76099658,2.76099658,2.76099658,,,,,,,2.845511866,2.738434553,2.993524075
2140,2.993524075,2.993524075,2.993524075,,,,,,,,,,,,,2.822202539,2.644449949,2.993524075
2146,,,,,,,,,,,,,2.738434553,2.738434553,2.738434553,2.786070919,2.644449949,2.89800024
2165,,,,,,,2.89800024,2.89800024,2.89800024,,,,,,,2.786224699,2.644449949,2.89800024
2196,,,,,,,2.83660388,2.83660388,2.83660388,,,,,,,2.738500357,2.644449949,2.83660388
2200,,,,2.644449949,2.644449949,2.644449949,,,,,,,,,,2.71682024,2.644449949,2.812865973
2219,,,,,,,,,,2.812865973,2.812865973,2.812865973,,,,2.732852173,2.659378529,2.812865973
2242,,,,,,,2.739203453,2.739203453,2.739203453,,,,,,,2.683548212,2.566346169,2.739203453
2317,,,,,,,,,,2.659378529,2.659378529,2.659378529,,,,2.672690487,2.566346169,2.728203297
2342,,,,2.728203297,2.728203297,2.728203297,,,,,,,,,,2.660214758,2.566346169,2.728203297
2346,2.724609613,2.724609613,2.724609613,,,,,,,,,,,,,2.632051373,2.566346169,2.724609613
2389,,,,,,,,,,,,,2.566346169,2.566346169,2.566346169,2.570029211,2.414498806,2.684914827
2421,,,,2.684914827,2.684914827,2.684914827,,,,,,,,,,2.586215878,2.414498806,2.684914827
2432,2.596999884,2.596999884,2.596999884,,,,,,,,,,,,,2.544940901,2.414498806,2.647279501
2472,,,,2.58738637,2.58738637,2.58738637,,,,,,,,,,2.596126413,2.414498806,2.852927446
2513,,,,,,,2.414498806,2.414498806,2.414498806,,,,,,,2.579803038,2.414498806,2.852927446
2525,,,,,,,,,,,,,2.647279501,2.647279501,2.647279501,2.63407383,2.478539944,2.852927446
2540,,,,,,,,,,2.478539944,2.478539944,2.478539944,,,,2.599250698,2.473163843,2.852927446
2552,,,,,,,2.852927446,2.852927446,2.852927446,,,,,,,2.650654459,2.473163843,2.852927446
2573,,,,,,,,,,2.505769491,2.505769491,2.505769491,,,,2.652880096,2.473163843,2.864055634
2585,2.685852766,2.685852766,2.685852766,,,,,,,,,,,,,2.683497858,2.473163843,2.864055634
2588,,,,,,,,,,,,,2.473163843,2.473163843,2.473163843,2.637254381,2.454635382,2.864055634
2649,,,,2.735558748,2.735558748,2.735558748,,,,,,,,,,2.666009712,2.454635382,2.864055634
2666,,,,,,,,,,,,,2.864055634,2.864055634,2.864055634,2.577884626,2.294933319,2.864055634
2676,,,,,,,,,,2.658858299,2.658858299,2.658858299,,,,2.490033865,2.294933319,2.658858299
2686,,,,2.454635382,2.454635382,2.454635382,,,,,,,,,,2.435933161,2.294933319,2.616940498
2715,2.616940498,2.616940498,2.616940498,,,,,,,,,,,,,2.434530306,2.294933319,2.616940498
2734,,,,2.294933319,2.294933319,2.294933319,,,,,,,,,,2.418142271,2.294933319,2.535000324
2755,,,,,,,,,,2.424801826,2.424801826,2.424801826,,,,2.496028566,2.388354778,2.684364796
2793,,,,,,,2.388354778,2.388354778,2.388354778,,,,,,,2.458544922,2.237383604,2.684364796
2852,,,,2.447621107,2.447621107,2.447621107,,,,,,,,,,2.530266047,2.237383604,2.746960402
2856,2.535000324,2.535000324,2.535000324,,,,,,,,,,,,,2.553892612,2.237383604,2.746960402
2858,,,,,,,,,,2.684364796,2.684364796,2.684364796,,,,2.556286621,2.237383604,2.746960402
2884,,,,2.237383604,2.237383604,2.237383604,,,,,,,,,,2.558082962,2.237383604,2.746960402
2908,2.746960402,2.746960402,2.746960402,,,,,,,,,,,,,2.633070183,2.546970367,2.746960402
2929,,,,,,,,,,,,,2.565753937,2.565753937,2.565753937,2.579956865,2.481393814,2.6933465
2931,,,,2.546970367,2.546970367,2.546970367,,,,,,,,,,2.544527578,2.388607502,2.6933465
2961,,,,,,,2.6933465,2.6933465,2.6933465,,,,,,,2.583184624,2.388607502,2.740255594
2962,,,,2.612319708,2.612319708,2.612319708,,,,,,,,,,2.537777758,2.388607502,2.740255594
2965,,,,,,,,,,,,,2.481393814,2.481393814,2.481393814,2.50065608,2.388607502,2.740255594
2991,,,,,,,,,,2.388607502,2.388607502,2.388607502,,,,2.546440697,2.388607502,2.740255594
2999,,,,,,,2.740255594,2.740255594,2.740255594,,,,,,,2.561085081,2.426711321,2.740255594
3001,2.46631217,2.46631217,2.46631217,,,,,,,,,,,,,2.486798668,2.368823528,2.710316896
3038,,,,2.426711321,2.426711321,2.426711321,,,,,,,,,,2.49936595,2.368823528,2.710316896
3045,,,,,,,,,,,,,2.710316896,2.710316896,2.710316896,2.482577991,2.34277153,2.710316896
3079,,,,,,,,,,,,,2.461829424,2.461829424,2.461829424,2.403134632,2.3131001,2.529148579
3116,2.368823528,2.368823528,2.368823528,,,,,,,,,,,,,2.442583895,2.3131001,2.659075737
3139,,,,,,,,,,,,,2.529148579,2.529148579,2.529148579,2.452003193,2.3131001,2.659075737
3151,,,,,,,2.34277153,2.34277153,2.34277153,,,,,,,2.345200658,1.995135903,2.659075737
3173,,,,2.3131001,2.3131001,2.3131001,,,,,,,,,,2.304344535,1.995135903,2.659075737
3218,,,,,,,,,,2.659075737,2.659075737,2.659075737,,,,2.280738139,1.995135903,2.659075737
3220,,,,,,,,,,,,,2.415920019,2.415920019,2.415920019,2.173420978,1.995135903,2.415920019
3248,,,,1.995135903,1.995135903,1.995135903,,,,,,,,,,2.191996598,1.995135903,2.508798122
3294,,,,,,,,,,2.138490915,2.138490915,2.138490915,,,,2.227134895,2.122489929,2.508798122
3303,2.195068121,2.195068121,2.195068121,,,,,,,,,,,,,2.326044941,2.122489929,2.633041143
3305,,,,2.122489929,2.122489929,2.122489929,,,,,,,,,,2.29367485,2.033217669,2.633041143
3324,,,,,,,,,,,,,2.508798122,2.508798122,2.508798122,2.304313135,2.033217669,2.633041143
3340,,,,,,,2.170827389,2.170827389,2.170827389,,,,,,,2.249823475,2.033217669,2.633041143
3347,2.633041143,2.633041143,2.633041143,,,,,,,,,,,,,2.309738302,2.033217669,2.633041143
3356,,,,,,,,,,2.033217669,2.033217669,2.033217669,,,,2.214338589,2.033217669,2.470401525
3371,,,,2.175681353,2.175681353,2.175681353,,,,,,,,,,2.268054247,2.156042576,2.470401525
3379,2.236349821,2.236349821,2.236349821,,,,,,,,,,,,,2.237005043,2.020435333,2.470401525
3384,,,,,,,2.470401525,2.470401525,2.470401525,,,,,,,2.202940845,2.020435333,2.470401525
3389,,,,,,,,,,2.156042576,2.156042576,2.156042576,,,,2.206242466,2.020435333,2.486909628
3393,,,,,,,,,,,,,2.301795959,2.301795959,2.301795959,2.242006683,2.020435333,2.486909628
3425,,,,,,,2.020435333,2.020435333,2.020435333,,,,,,,2.241827393,2.020435333,2.486909628
3434,,,,,,,,,,,,,2.066028833,2.066028833,2.066028833,2.270469666,2.066028833,2.486909628
3439,2.486909628,2.486909628,2.486909628,,,,,,,,,,,,,2.326987982,2.163646698,2.486909628
3464,,,,,,,,,,2.334863663,2.334863663,2.334863663,,,,2.247006655,2.087002993,2.348620415
3482,2.300899506,2.300899506,2.300899506,,,,,,,,,,,,,2.220534372,2.087002993,2.348620415
3505,,,,,,,,,,2.163646698,2.163646698,2.163646698,,,,2.162367535,2.010065317,2.348620415
3524,2.348620415,2.348620415,2.348620415,,,,,,,,,,,,,2.110760546,1.905611753,2.348620415
3547,,,,,,,2.087002993,2.087002993,2.087002993,,,,,,,2.125018597,1.905611753,2.419910669
3591,,,,,,,,,,2.202502251,2.202502251,2.202502251,,,,2.20699625,1.905611753,2.49689126
3597,,,,,,,,,,,,,2.010065317,2.010065317,2.010065317,2.20866251,1.905611753,2.49689126
3610,,,,1.905611753,1.905611753,1.905611753,,,,,,,,,,2.271463919,1.905611753,2.49689126
3624,2.419910669,2.419910669,2.419910669,,,,,,,,,,,,,2.393999577,2.210833549,2.518290043
3639,,,,,,,,,,2.49689126,2.49689126,2.49689126,,,,2.305934811,1.97958684,2.518290043
3654,,,,,,,,,,,,,2.210833549,2.210833549,2.210833549,2.194457984,1.939507127,2.518290043
3656,,,,2.324072361,2.324072361,2.324072361,,,,,,,,,,2.247114015,1.939507127,2.518290043
3698,,,,,,,,,,,,,2.518290043,2.518290043,2.518290043,2.224937749,1.939507127,2.518290043
3709,,,,1.97958684,1.97958684,1.97958684,,,,,,,,,,2.159714675,1.939507127,2.474113703
3731,,,,,,,1.939507127,1.939507127,1.939507127,,,,,,,2.20271852,1.939507127,2.474113703
3741,,,,,,,,,,2.474113703,2.474113703,2.474113703,,,,2.221801329,2.034921169,2.474113703
3785,,,,,,,,,,,,,2.213191032,2.213191032,2.213191032,2.099694347,1.863578796,2.213191032
3788,2.192174673,2.192174673,2.192174673,,,,,,,,,,,,,2.055940914,1.863578796,2.194606066
3794,,,,,,,2.194606066,2.194606066,2.194606066,,,,,,,2.047233677,1.863578796,2.194606066
3875,,,,,,,,,,2.034921169,2.034921169,2.034921169,,,,1.992205906,1.863578796,2.148638487
3882,,,,,,,,,,,,,1.863578796,1.863578796,1.863578796,1.974338007,1.863578796,2.148638487
3887,,,,1.994423866,1.994423866,1.994423866,,,,,,,,,,2.038069773,1.919467211,2.182237625
3899,2.148638487,2.148638487,2.148638487,,,,,,,,,,,,,1.999761057,1.802880287,2.182237625
3925,,,,1.919467211,1.919467211,1.919467211,,,,,,,,,,2.001168442,1.802880287,2.182237625
3964,,,,,,,,,,,,,1.945581675,1.945581675,1.945581675,2.052569056,1.802880287,2.182237625
3983,,,,,,,2.182237625,2.182237625,2.182237625,,,,,,,2.051624942,1.802880287,2.182237625
3991,,,,,,,,,,1.802880287,1.802880287,1.802880287,,,,2.05155251,1.802880287,2.181875467
4039,,,,2.155675411,2.155675411,2.155675411,,,,,,,,,,2.07046864,1.897460938,2.181875467
4044,,,,,,,,,,,,,2.17647028,2.17647028,2.17647028,2.070828748,1.897460938,2.181875467
4045,,,,,,,1.940861106,1.940861106,1.940861106,,,,,,,2.065157485,1.897460938,2.181875467
4047,,,,,,,,,,2.181875467,2.181875467,2.181875467,,,,2.058056641,1.897460938,2.181875467
4076,,,,,,,1.897460938,1.897460938,1.897460938,,,,,,,2.060406303,1.897460938,2.193623781
4077,,,,,,,,,,2.157475948,2.157475948,2.157475948,,,,2.072006154,1.905356884,2.193623781
4079,,,,,,,,,,,,,2.148113966,2.148113966,2.148113966,2.028286862,1.905356884,2.193623781
4184,,,,,,,,,,1.905356884,1.905356884,1.905356884,,,,2.052266622,1.905356884,2.268012762
4187,,,,,,,,,,,,,2.193623781,2.193623781,2.193623781,2.093343902,1.93887949,2.268012762
4206,,,,,,,1.955460191,1.955460191,1.955460191,,,,,,,2.038098025,1.9173944,2.268012762
4259,,,,,,,,,,,,,1.93887949,1.93887949,1.93887949,2.016684699,1.848393559,2.268012762
4270,2.268012762,2.268012762,2.268012762,,,,,,,,,,,,,1.997102952,1.840970755,2.268012762
4290,,,,,,,,,,,,,2.110743284,2.110743284,2.110743284,1.919776273,1.840970755,2.110743284
4319,,,,1.9173944,1.9173944,1.9173944,,,,,,,,,,1.871978521,1.840970755,1.9173944
4331,1.848393559,1.848393559,1.848393559,,,,,,,,,,,,,1.867336488,1.840970755,1.894184232
4333,,,,,,,1.840970755,1.840970755,1.840970755,,,,,,,1.866186213,1.840970755,1.894184232
4387,,,,,,,,,,,,,1.881379366,1.881379366,1.881379366,1.874192071,1.842642188,1.894184232
4388,1.871754527,1.871754527,1.871754527,,,,,,,,,,,,,1.880724144,1.842642188,1.914039731
4403,,,,1.894184232,1.894184232,1.894184232,,,,,,,,,,1.849449492,1.715381265,1.914039731
4561,,,,1.842642188,1.842642188,1.842642188,,,,,,,,,,1.84159627,1.715381265,1.914039731
