Step,"Group: femnist - Client #13, train_avg_loss","Group: femnist - Client #13, train_avg_loss__MIN","Group: femnist - Client #13, train_avg_loss__MAX","Group: femnist - Client #19, train_avg_loss","Group: femnist - Client #19, train_avg_loss__MIN","Group: femnist - Client #19, train_avg_loss__MAX","Group: femnist - Client #50, train_avg_loss","Group: femnist - Client #50, train_avg_loss__MIN","Group: femnist - Client #50, train_avg_loss__MAX","Group: femnist - Client #18, train_avg_loss","Group: femnist - Client #18, train_avg_loss__MIN","Group: femnist - Client #18, train_avg_loss__MAX","Group: femnist - Client #33, train_avg_loss","Group: femnist - Client #33, train_avg_loss__MIN","Group: femnist - Client #33, train_avg_loss__MAX",avg,min,max
1849,,,,1.592015743,1.592015743,1.592015743,,,,,,,,,,1.600615788,1.383576393,1.760432243
1887,,,,,,,,,,1.383576393,1.383576393,1.383576393,,,,1.532118082,1.249527216,1.760432243
1896,,,,,,,,,,,,,1.760432243,1.760432243,1.760432243,1.574239683,1.249527216,1.760432243
1897,1.597545028,1.597545028,1.597545028,,,,,,,,,,,,,1.591881704,1.249527216,1.848642349
1902,,,,,,,1.66950953,1.66950953,1.66950953,,,,,,,1.709994149,1.249527216,2.188107252
1936,,,,,,,,,,,,,1.249527216,1.249527216,1.249527216,1.656799555,1.249527216,2.188107252
1937,1.594184399,1.594184399,1.594184399,,,,,,,,,,,,,1.728109884,1.403536558,2.188107252
1939,,,,,,,1.848642349,1.848642349,1.848642349,,,,,,,1.707360339,1.403536558,2.188107252
1942,,,,2.188107252,2.188107252,2.188107252,,,,,,,,,,1.630272651,1.403536558,2.188107252
1952,,,,,,,,,,1.403536558,1.403536558,1.403536558,,,,1.485579062,1.403536558,1.606078863
1975,,,,,,,,,,,,,1.606078863,1.606078863,1.606078863,1.537268305,1.463203907,1.661982775
1984,,,,1.490436673,1.490436673,1.490436673,,,,,,,,,,1.504090929,1.440191984,1.661982775
1991,1.463203907,1.463203907,1.463203907,,,,,,,,,,,,,1.555239224,1.440191984,1.74617815
1994,,,,,,,1.464639306,1.464639306,1.464639306,,,,,,,1.501594877,1.194982171,1.74617815
1996,,,,,,,,,,1.661982775,1.661982775,1.661982775,,,,1.462713456,1.194982171,1.74617815
2020,,,,1.440191984,1.440191984,1.440191984,,,,,,,,,,1.431120634,1.194982171,1.74617815
